iteration,failureOccurred,failureCaught,numberOfFailedComponents,failedComponentsList,unsafeFailureGenerated,outsideScopeFailureGenerated,detectableFailureGenerated,impactlessFailureGenerated
10133,True,True,1,[K_Sys],False,False,True,False
10133,True,True,1,[K_Sys],False,False,True,False
