iteration,fuseTest,fuseResult
517,1,4091.92
519,0,53.7312
519,1,4091.04
521,0,54.3465
521,1,4091.99
523,0,53.9755
523,1,4091.86
525,0,55.506
525,1,4091.86
527,0,55.6523
527,1,4093.23
529,0,54.7854
529,1,4092.47
531,0,56.6927
531,1,4091.84
533,0,54.1765
533,1,4092.04
535,0,54.3844
535,1,4091.16
537,0,53.3577
537,1,4093.15
539,0,51.4937
539,1,4092.69
541,0,55.3574
541,1,4091.61
543,0,53.2211
543,1,4091.36
545,0,53.0793
545,1,4092.18
547,0,54.4678
547,1,4091.61
549,0,54.5109
549,1,4091.66
551,0,54.5517
551,1,4091.7
553,0,55.2691
553,1,4092.12
555,0,54.5238
555,1,4091.01
557,0,53.3482
557,1,4094.11
559,0,54.618
559,1,4091.91
561,0,54.2639
561,1,4092.59
563,0,52.2435
563,1,4091.43
565,0,55.1424
565,1,4092
567,0,54.0957
567,1,4091.46
569,0,55.8361
569,1,4092.26
571,0,51.9394
571,1,4092.78
573,0,55.0825
573,1,4093.65
575,0,52.7984
575,1,4091.3
577,0,53.9819
577,1,4092.22
579,0,53.2582
579,1,4091.36
581,0,56.2963
581,1,4093.35
583,0,53.7568
583,1,4093.66
585,0,52.3027
585,1,4092.59
587,0,52.595
587,1,4091.81
589,0,54.9731
589,1,4094.73
591,0,53.6937
591,1,4094.05
593,0,54.2726
593,1,4093.72
595,0,53.5353
595,1,4091.43
597,0,53.6519
597,1,4092
599,0,53.9194
599,1,4092.73
601,0,53.2342
601,1,4092.99
603,0,54.2272
603,1,4093.43
605,0,53.3681
605,1,4091.45
607,0,56.8693
607,1,4091.95
609,0,54.2593
609,1,4093.82
611,0,51.9794
611,1,4091.96
613,0,52.778
613,1,4094.16
615,0,54.2071
615,1,4092.12
617,0,53.5141
617,1,4091.43
619,0,53.9177
619,1,4094.44
621,0,54.8295
621,1,4091.8
623,0,55.5049
623,1,4092.01
625,0,54.0921
625,1,4092.11
627,0,53.2981
627,1,4092.76
629,0,53.025
629,1,4094.16
631,0,55.1069
631,1,4091.87
633,0,52.5213
633,1,4093.09
635,0,53.2092
635,1,4094.01
637,0,54.3198
637,1,4092.86
639,0,55.4347
639,1,4091.21
641,0,53.5463
641,1,4091.05
643,0,52.6847
643,1,4093.67
645,0,54.3619
645,1,4093.19
647,0,54.8525
647,1,4091.52
649,0,54.422
649,1,4091.84
651,0,54.6058
651,1,4091.5
653,0,53.5914
653,1,4092
655,0,54.72
655,1,4092.23
657,0,52.9187
657,1,4091.71
659,0,51.3254
659,1,4092.79
661,0,54.0998
661,1,4092.61
663,0,52.7311
663,1,4093.54
665,0,51.2563
665,1,4092.11
667,0,53.992
667,1,4091.59
669,0,54.2063
669,1,4091.75
671,0,53.2751
671,1,4093.61
673,0,53.9878
673,1,4093.28
675,0,54.6989
675,1,4092.95
677,0,53.942
677,1,4092.08
679,0,54.9291
679,1,4092.81
681,0,55.1687
681,1,4091.09
683,0,53.6671
683,1,4091.74
685,0,55.5369
685,1,4092.79
687,0,52.5602
687,1,4092.28
689,0,51.0963
689,1,4091.47
691,0,53.4852
691,1,4092.2
693,0,54.0175
693,1,4092.26
695,0,54.1568
695,1,4091.93
697,0,54.6612
697,1,4093.23
699,0,56.1231
699,1,4092.36
701,0,54.9586
701,1,4091.78
703,0,56.3315
703,1,4092.11
705,0,53.3531
705,1,4091.65
707,0,52.6296
707,1,4092.64
709,0,53.1232
709,1,4092.38
711,0,54.201
711,1,4092.14
713,0,56.2815
713,1,4093.01
715,0,52.7231
715,1,4092.8
717,0,53.1457
717,1,4092.03
719,0,55.2641
719,1,4092.4
721,0,55.2715
721,1,4091.34
723,0,54.7774
723,1,4094.54
725,0,54.5825
725,1,4091.32
727,0,52.8757
727,1,4092.09
729,0,54.3718
729,1,4093.21
731,0,54.4229
731,1,4093.69
733,0,53.287
733,1,4094.78
735,0,52.9432
735,1,4091.93
737,0,54.948
737,1,4092.01
739,0,53.328
739,1,4091.23
741,0,52.9134
741,1,4094.08
743,0,53.3751
743,1,4092.18
745,0,54.0738
745,1,4091.75
747,0,52.2386
747,1,4093.41
749,0,53.5798
749,1,4093.68
751,0,52.8344
751,1,4092.96
753,0,51.8188
753,1,4092.1
755,0,52.1291
755,1,4091.97
757,0,55.3115
757,1,4092.8
759,0,54.1566
759,1,4092.99
761,0,54.1092
761,1,4091.15
763,0,52.3425
763,1,4091.91
765,0,55.0297
765,1,4092.26
767,0,52.9467
767,1,4093.14
769,0,53.8179
769,1,4091.95
771,0,54.8259
771,1,4092.62
773,0,52.0821
773,1,4091.92
775,0,54.7251
775,1,4092.8
777,0,53.8531
777,1,4093.43
779,0,55.3348
779,1,4091.85
781,0,54.7208
781,1,4093.38
783,0,53.9619
783,1,4092.48
785,0,55.5398
785,1,4092.1
787,0,55.6913
787,1,4092.39
789,0,53.9315
789,1,4092.35
791,0,51.9994
791,1,4093.37
793,0,53.9936
793,1,4094.61
795,0,53.6039
795,1,4092.23
797,0,53.7387
797,1,4092.38
799,0,54.6271
799,1,4093.7
801,0,54.5811
801,1,4091.81
803,0,51.3454
803,1,4093.72
805,0,53.2397
805,1,4092.11
807,0,52.6781
807,1,4092.01
809,0,53.6628
809,1,4092.03
811,0,53.9908
811,1,4092.4
813,0,51.6593
813,1,4092.61
815,0,55.0206
815,1,4091.99
817,0,56.057
817,1,4093.18
819,0,54.0949
819,1,4094.21
821,0,54.246
821,1,4091.18
823,0,51.8549
823,1,4091.72
825,0,54.347
825,1,4091.45
827,0,53.2566
827,1,4092.83
829,0,53.966
829,1,4091.21
831,0,55.5805
831,1,4093.61
833,0,56.661
833,1,4092.07
835,0,53.3318
835,1,4092.36
837,0,54.014
837,1,4094.68
839,0,54.485
839,1,4092.44
841,0,54.0417
841,1,4092.33
843,0,52.1618
843,1,4091.72
845,0,53.9894
845,1,4091.92
847,0,54.9651
847,1,4094.68
849,0,55.9188
849,1,4091.62
851,0,51.4242
851,1,4092.59
853,0,54.4383
853,1,4092.68
855,0,55.0652
855,1,4091.17
857,0,56.0882
857,1,4091.8
859,0,55.8246
859,1,4093.68
861,0,54.143
861,1,4091.4
863,0,56.206
863,1,4091.18
865,0,53.7213
865,1,4092.05
867,0,54.7032
867,1,4091.87
869,0,55.3334
869,1,4091.78
871,0,56.0064
871,1,4092
873,0,54.3156
873,1,4092.18
875,0,51.4246
875,1,4092.61
877,0,53.3269
877,1,4092.56
879,0,55.9692
879,1,4094.96
881,0,54.457
881,1,4093.04
883,0,55.4269
883,1,4091.99
885,0,55.1092
885,1,4091.41
887,0,55.7465
887,1,4092.52
889,0,55.7928
889,1,4092.27
891,0,54.4518
891,1,4092.07
893,0,54.6228
893,1,4091.19
895,0,53.4841
895,1,4091.22
897,0,54.2042
897,1,4093.68
899,0,54.4328
899,1,4092.87
901,0,54.0554
901,1,4093.87
903,0,53.3427
903,1,4092.6
905,0,55.8461
905,1,4091.22
907,0,55.7889
907,1,4093.37
909,0,53.9636
909,1,4092.37
911,0,55.2886
911,1,4092.51
913,0,55.0773
913,1,4094.7
915,0,54.6844
915,1,4091.81
917,0,53.2071
917,1,4092.09
919,0,53.9686
919,1,4093.17
921,0,52.0318
921,1,4091.56
923,0,54.3245
923,1,4091.77
925,0,51.3274
925,1,4092.17
927,0,53.9844
927,1,4091.77
929,0,53.8655
929,1,4091.76
931,0,54.6256
931,1,4091.82
933,0,51.914
933,1,4091.56
935,0,54.8055
935,1,4094.86
937,0,53.8629
937,1,4093.48
939,0,52.8215
939,1,4093.45
941,0,52.3953
941,1,4091.89
943,0,54.0378
943,1,4092.11
945,0,52.7805
945,1,4092.54
947,0,53.5426
947,1,4092.26
949,0,52.8825
949,1,4091.58
951,0,54.1538
951,1,4091.29
953,0,54.0008
953,1,4092.25
955,0,54.2503
955,1,4092.82
957,0,52.6786
957,1,4092.78
959,0,55.0523
959,1,4091.81
961,0,53.3106
961,1,4094.8
963,0,53.6578
963,1,4091.18
965,0,53.0565
965,1,4093.73
967,0,53.9095
967,1,4091.84
969,0,53.9739
969,1,4094.89
971,0,54.7071
971,1,4092.53
973,0,55.3347
973,1,4094.22
975,0,52.1984
975,1,4091.43
977,0,55.9104
977,1,4092.01
979,0,54.2745
979,1,4091.65
981,0,51.6303
981,1,4092.26
983,0,54.605
983,1,4092.71
985,0,53.7337
985,1,4091.01
987,0,56.4117
987,1,4091.07
989,0,53.6277
989,1,4091.03
991,0,53.1964
991,1,4092.23
993,0,53.2321
993,1,4091.25
995,0,53.4121
995,1,4091.14
997,0,55.1381
997,1,4092.41
999,0,54.3535
999,1,4091.33
1001,0,54.4652
1001,1,4094.91
1003,0,54.1796
1003,1,4092.53
1005,0,54.039
1005,1,4093.3
1007,0,53.8427
1007,1,4093.31
1009,0,53.1796
1009,1,4091.52
1011,0,52.6428
1011,1,4091.47
1013,0,54.6263
1013,1,4091.86
1015,0,53.1176
1015,1,4092.65
1017,0,52.8038
1017,1,4091.14
1019,0,53.0171
1019,1,4091.4
1021,0,53.6872
1021,1,4091.17
1023,0,52.121
1023,1,4092.53
1025,0,53.0744
1025,1,4091.75
1027,0,53.644
1027,1,4092.08
1029,0,54.1711
1029,1,4092.94
1031,0,54.0344
1031,1,4093.28
1033,0,52.984
1033,1,4092.6
1035,0,51.6595
1035,1,4092.8
1037,0,53.4373
1037,1,4093.31
1039,0,53.2295
1039,1,4091.54
1041,0,55.8342
1041,1,4091.33
1043,0,55.3253
1043,1,4091.07
1045,0,55.9989
1045,1,4092.18
1047,0,53.9875
1047,1,4091.76
1049,0,52.9432
1049,1,4091.81
1051,0,54.5042
1051,1,4091.73
1053,0,53.5002
1053,1,4091.84
1055,0,55.1715
1055,1,4093.42
1057,0,51.0951
1057,1,4094.24
1059,0,53.8259
1059,1,4094.17
1061,0,53.8453
1061,1,4093.77
1063,0,53.9296
1063,1,4092.27
1065,0,53.7049
1065,1,4091.82
1067,0,54.0357
1067,1,4094.24
1069,0,55.0657
1069,1,4092.87
1071,0,53.6231
1071,1,4092.36
1073,0,53.4888
1073,1,4092
1075,0,51.3189
1075,1,4091.98
1077,0,54.7977
1077,1,4092.06
1079,0,53.9917
1079,1,4092.41
1081,0,54.0477
1081,1,4094.7
1083,0,52.725
1083,1,4091.26
1085,0,53.0434
1085,1,4093.21
1087,0,54.0046
1087,1,4091.42
1089,0,54.3417
1089,1,4093.99
1091,0,54.7089
1091,1,4093.04
1093,0,52.4894
1093,1,4092.26
1095,0,53.7692
1095,1,4091.69
1097,0,55.0189
1097,1,4093.48
1099,0,55.5348
1099,1,4092.79
1101,0,53.8663
1101,1,4091.44
1103,0,53.5489
1103,1,4092.29
1105,0,54.3196
1105,1,4092.29
1107,0,53.6219
1107,1,4092.64
1109,0,55.8824
1109,1,4091.08
1111,0,54.4145
1111,1,4091.69
1113,0,51.2732
1113,1,4092.39
1115,0,54.5349
1115,1,4094.71
1117,0,55.1678
1117,1,4092.23
1119,0,54.0777
1119,1,4091.92
1121,0,54.2356
1121,1,4091.51
1123,0,53.8576
1123,1,4092.39
1125,0,53.7607
1125,1,4092.31
1127,0,53.8329
1127,1,4093.41
1129,0,52.9007
1129,1,4091.52
1131,0,54.2153
1131,1,4092.11
1133,0,55.8939
1133,1,4093.73
1135,0,53.5973
1135,1,4091.65
1137,0,53.9442
1137,1,4091.67
1139,0,54.0337
1139,1,4092.06
1141,0,54.1825
1141,1,4092.89
1143,0,54.9088
1143,1,4092.72
1145,0,56.5291
1145,1,4092.22
1147,0,52.4483
1147,1,4093.83
1149,0,53.8271
1149,1,4091.21
1151,0,53.7181
1151,1,4094.24
1153,0,53.6326
1153,1,4093.62
1155,0,56.1316
1155,1,4094.11
1157,0,54.042
1157,1,4091.02
1159,0,54.8221
1159,1,4093
1161,0,54.5559
1161,1,4092.89
1163,0,53.9797
1163,1,4093.34
1165,0,54.5894
1165,1,4091.87
1167,0,54.5037
1167,1,4094.07
1169,0,52.8641
1169,1,4094.28
1171,0,54.119
1171,1,4091.98
1173,0,53.5547
1173,1,4091.97
1175,0,54.897
1175,1,4092.21
1177,0,55.4547
1177,1,4091.79
1179,0,54.1404
1179,1,4091.34
1181,0,54.1257
1181,1,4091.89
1183,0,56.828
1183,1,4092.33
1185,0,53.6954
1185,1,4091.65
1187,0,53.9083
1187,1,4092.71
1189,0,54.2853
1189,1,4091.11
1191,0,54.0338
1191,1,4091.32
1193,0,53.6208
1193,1,4091.39
1195,0,53.7726
1195,1,4094.04
1197,0,56.7904
1197,1,4092.94
1199,0,56.347
1199,1,4092.72
1201,0,52.4217
1201,1,4091.66
1203,0,53.9409
1203,1,4094.61
1205,0,54.0089
1205,1,4092.82
1207,0,52.3498
1207,1,4093.98
1209,0,53.0627
1209,1,4094.68
1211,0,53.0832
1211,1,4093.04
1213,0,55.883
1213,1,4091.84
1215,0,53.7702
1215,1,4091.33
1217,0,53.0354
1217,1,4091.38
1219,0,54.0636
1219,1,4094.02
1221,0,54.5904
1221,1,4092.34
1223,0,52.0711
1223,1,4092.34
1225,0,51.6441
1225,1,4091.35
1227,0,51.2136
1227,1,4091.99
1229,0,54.1188
1229,1,4091.97
1231,0,52.5774
1231,1,4092.35
1233,0,53.9565
1233,1,4092.59
1235,0,53.4934
1235,1,4091.71
1237,0,53.7882
1237,1,4092.33
1239,0,53.9645
1239,1,4093.65
1241,0,51.9657
1241,1,4093.88
1243,0,54.3444
1243,1,4091.94
1245,0,53.7569
1245,1,4092.19
1247,0,54.0403
1247,1,4091.07
1249,0,53.4229
1249,1,4092.88
1251,0,55.4777
1251,1,4094.04
1253,0,53.0937
1253,1,4094.54
1255,0,53.016
1255,1,4092.47
1257,0,52.0417
1257,1,4092.04
1259,0,53.9929
1259,1,4091.02
1261,0,54.7261
1261,1,4092.31
1263,0,54.615
1263,1,4091.67
1265,0,53.2224
1265,1,4091.74
1267,0,51.0724
1267,1,4091.73
1269,0,53.9372
1269,1,4093.39
1271,0,53.4389
1271,1,4092.15
1273,0,53.1662
1273,1,4092.37
1275,0,53.6484
1275,1,4091.26
1277,0,52.9971
1277,1,4091.99
1279,0,56.046
1279,1,4093.15
1281,0,52.5503
1281,1,4092.38
1283,0,51.4152
1283,1,4093.98
1285,0,53.9789
1285,1,4092.53
1287,0,51.6703
1287,1,4091.75
1289,0,55.1915
1289,1,4091.01
1291,0,55.0846
1291,1,4091.98
1293,0,53.4981
1293,1,4092.81
1295,0,53.8782
1295,1,4091.85
1297,0,54.0096
1297,1,4092.07
1299,0,53.7804
1299,1,4094.21
1301,0,54.0986
1301,1,4091.06
1303,0,53.3641
1303,1,4092.31
1305,0,53.8091
1305,1,4092.72
1307,0,54.5804
1307,1,4093.19
1309,0,52.5412
1309,1,4092.97
1311,0,52.7883
1311,1,4094.52
1313,0,54.4047
1313,1,4092.4
1315,0,51.6922
1315,1,4092.9
1317,0,51.7239
1317,1,4093.11
1319,0,53.4577
1319,1,4091.17
1321,0,55.1971
1321,1,4092.05
1323,0,54.0508
1323,1,4092.95
1325,0,53.9412
1325,1,4091.85
1327,0,55.0859
1327,1,4091.32
1329,0,53.4093
1329,1,4092.85
1331,0,55.0769
1331,1,4093.65
1333,0,54.3163
1333,1,4091.79
1335,0,54.5414
1335,1,4092.84
1337,0,56.8688
1337,1,4094.02
1339,0,54.047
1339,1,4091.08
1341,0,56.1869
1341,1,4093.85
1343,0,52.1284
1343,1,4092.82
1345,0,56.158
1345,1,4093.23
1347,0,56.3993
1347,1,4091.35
1349,0,55.662
1349,1,4092.09
1351,0,53.1432
1351,1,4093.07
1353,0,52.7828
1353,1,4091.84
1355,0,55.3501
1355,1,4091.8
1357,0,52.4946
1357,1,4091.69
1359,0,54.0109
1359,1,4091.7
1361,0,54.5216
1361,1,4092.48
1363,0,54.5241
1363,1,4092.49
1365,0,55.8711
1365,1,4091.36
1367,0,52.4775
1367,1,4093.57
1369,0,53.2488
1369,1,4094.97
1371,0,55.6695
1371,1,4092.12
1373,0,54.353
1373,1,4092.01
1375,0,53.0585
1375,1,4093.46
1377,0,51.4301
1377,1,4092.09
1379,0,54.2191
1379,1,4091.47
1381,0,54.4391
1381,1,4092.26
1383,0,51.7301
1383,1,4092.51
1385,0,54.1514
1385,1,4094.3
1387,0,54.98
1387,1,4091.73
1389,0,54.154
1389,1,4092.05
1391,0,53.6456
1391,1,4092.09
1393,0,52.865
1393,1,4093.23
1395,0,53.7024
1395,1,4091.14
1397,0,54.1926
1397,1,4091.37
1399,0,54.3527
1399,1,4093.61
1401,0,52.3039
1401,1,4093.66
1403,0,56.3511
1403,1,4093.35
1405,0,53.8784
1405,1,4093.92
1407,0,54.7778
1407,1,4094.49
1409,0,55.268
1409,1,4093.21
1411,0,52.3169
1411,1,4093.49
1413,0,55.7089
1413,1,4091.36
1415,0,54.2355
1415,1,4091.09
1417,0,54.055
1417,1,4093.99
1419,0,53.7868
1419,1,4091.26
1421,0,51.7452
1421,1,4092.49
1423,0,54.5957
1423,1,4092.11
1425,0,54.3478
1425,1,4092.76
1427,0,53.4953
1427,1,4091.71
1429,0,54.4564
1429,1,4091.51
1431,0,54.3042
1431,1,4091.99
1433,0,54.0569
1433,1,4092.99
1435,0,55.0101
1435,1,4091.39
1437,0,53.7316
1437,1,4093.14
1439,0,54.1167
1439,1,4091.1
1441,0,54.2682
1441,1,4092.44
1443,0,53.4214
1443,1,4091.65
1445,0,54.2567
1445,1,4091.78
1447,0,54.1864
1447,1,4093.38
1449,0,53.9919
1449,1,4092.48
1451,0,56.1952
1451,1,4093.59
1453,0,55.3187
1453,1,4091.72
1455,0,51.4835
1455,1,4091.24
1457,0,52.7177
1457,1,4091.76
1459,0,53.4467
1459,1,4091.15
1461,0,53.3439
1461,1,4093.56
1463,0,55.5779
1463,1,4092.36
1465,0,53.9087
1465,1,4092.59
1467,0,54.819
1467,1,4094.44
1469,0,54.3838
1469,1,4091.14
1471,0,53.8894
1471,1,4091.31
1473,0,52.9022
1473,1,4091.56
1475,0,52.6339
1475,1,4091.45
1477,0,52.8377
1477,1,4091.96
1479,0,54.2702
1479,1,4091.7
1481,0,54.1417
1481,1,4092.27
1483,0,53.9829
1483,1,4091.84
1485,0,53.058
1485,1,4091.87
1487,0,54.4419
1487,1,4092.97
1489,0,53.8448
1489,1,4091.27
1491,0,53.2161
1491,1,4091.6
1493,0,54.7442
1493,1,4091.44
1495,0,52.936
1495,1,4092.51
1497,0,53.9414
1497,1,4092.01
1499,0,54.6452
1499,1,4094
1501,0,51.6504
1501,1,4091.29
1503,0,54.0056
1503,1,4091.28
1505,0,53.7009
1505,1,4092.05
1507,0,51.6502
1507,1,4092.33
