1.4510000000000000e+03,9.9965605447198502e-01,9.9974504085584603e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970054766391536e-01
1.4530000000000000e+03,9.9965614664855762e-01,9.9974512209846467e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970063437351120e-01
1.4550000000000000e+03,9.9966237561850291e-01,9.9975266548068675e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970752054959489e-01
1.4570000000000000e+03,9.9966241562583491e-01,9.9974421836318295e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970331699450898e-01
1.4590000000000000e+03,9.9966760383408626e-01,9.9974577931908226e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970669157658421e-01
1.4610000000000000e+03,9.9966847020614180e-01,9.9975251072892812e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9971049046753502e-01
1.4630000000000000e+03,9.9965408570552572e-01,9.9975245553305014e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970327061928799e-01
1.4650000000000000e+03,9.9965415374565625e-01,9.9974325045108259e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9969870209836942e-01
1.4670000000000000e+03,9.9964473700380485e-01,9.9974274667646734e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9969374184013615e-01
1.4690000000000000e+03,9.9965488879682129e-01,9.9973860162434358e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9969674521058238e-01
1.4710000000000000e+03,9.9966203455816238e-01,9.9974576136254611e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970389796035419e-01
1.4730000000000000e+03,9.9965245738373942e-01,9.9974798086282124e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970021912328033e-01
1.4750000000000000e+03,9.9965907523474551e-01,9.9974818923341446e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9970363223407999e-01
1.4770000000000000e+03,9.9965250831867314e-01,9.9973678491343776e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9969464661605545e-01
1.4790000000000000e+03,9.9965596477976648e-01,9.9974134446370211e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9969865462173435e-01
1.4810000000000000e+03,9.9965779543693334e-01,9.9973992889391550e-01,5.0000000000000000e+01,5.0000000000000000e+01,9.9969886216542447e-01
