1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
3.0000000000000000e+00,9.9975469735119904e-01,9.9993958556082529e-01,2.0000000000000000e+00,2.0000000000000000e+00,9.9984714145601217e-01
5.0000000000000000e+00,9.9935011210897129e-01,9.9983067286106431e-01,3.0000000000000000e+00,3.0000000000000000e+00,9.9959039248501780e-01
7.0000000000000000e+00,9.9950822304324738e-01,9.9957782270387652e-01,4.0000000000000000e+00,4.0000000000000000e+00,9.9954302287356200e-01
9.0000000000000000e+00,9.9953373371545795e-01,9.9958747032861539e-01,5.0000000000000000e+00,5.0000000000000000e+00,9.9956060202203667e-01
1.1000000000000000e+01,9.9959414079905107e-01,9.9963822779644074e-01,6.0000000000000000e+00,6.0000000000000000e+00,9.9961618429774590e-01
1.3000000000000000e+01,9.9962343593261704e-01,9.9965157493513146e-01,7.0000000000000000e+00,7.0000000000000000e+00,9.9963750543387420e-01
1.5000000000000000e+01,9.9964450841039099e-01,9.9964171385408274e-01,8.0000000000000000e+00,8.0000000000000000e+00,9.9964311113223681e-01
1.7000000000000000e+01,9.9964722771308467e-01,9.9965390031822332e-01,9.0000000000000000e+00,9.0000000000000000e+00,9.9965056401565400e-01
1.9000000000000000e+01,9.9964673518159675e-01,9.9965207498086794e-01,1.0000000000000000e+01,1.0000000000000000e+01,9.9964940508123235e-01
2.1000000000000000e+01,9.9966580704465713e-01,9.9965775064382634e-01,1.1000000000000000e+01,1.1000000000000000e+01,9.9966177884424179e-01
2.3000000000000000e+01,9.9965968997622723e-01,9.9966961827755529e-01,1.2000000000000000e+01,1.2000000000000000e+01,9.9966465412689132e-01
2.5000000000000000e+01,9.9962764595306608e-01,9.9966813859836279e-01,1.3000000000000000e+01,1.3000000000000000e+01,9.9964789227571438e-01
2.7000000000000000e+01,9.9964254122785223e-01,9.9967542218534966e-01,1.4000000000000000e+01,1.4000000000000000e+01,9.9965898170660084e-01
2.9000000000000000e+01,9.9965449126128214e-01,9.9968311446661184e-01,1.5000000000000000e+01,1.5000000000000000e+01,9.9966880286394710e-01
3.1000000000000000e+01,9.9966690636700684e-01,9.9968594080644513e-01,1.6000000000000000e+01,1.6000000000000000e+01,9.9967642358672593e-01
3.3000000000000000e+01,9.9966475539350241e-01,9.9968765219436195e-01,1.7000000000000000e+01,1.7000000000000000e+01,9.9967620379393218e-01
3.5000000000000000e+01,9.9967506637024528e-01,9.9969598444710961e-01,1.8000000000000000e+01,1.8000000000000000e+01,9.9968552540867739e-01
3.7000000000000000e+01,9.9966905484200552e-01,9.9970413905847832e-01,1.9000000000000000e+01,1.9000000000000000e+01,9.9968659695024198e-01
3.9000000000000000e+01,9.9967696655995686e-01,9.9970103849114178e-01,2.0000000000000000e+01,2.0000000000000000e+01,9.9968900252554926e-01
4.1000000000000000e+01,9.9968649394467402e-01,9.9970360228673794e-01,2.1000000000000000e+01,2.1000000000000000e+01,9.9969504811570598e-01
4.3000000000000000e+01,9.9967609173589833e-01,9.9971138521065506e-01,2.2000000000000000e+01,2.2000000000000000e+01,9.9969373847327669e-01
4.5000000000000000e+01,9.9966271122489114e-01,9.9971752590301100e-01,2.3000000000000000e+01,2.3000000000000000e+01,9.9969011856395096e-01
4.7000000000000000e+01,9.9966143870793600e-01,9.9972218132857960e-01,2.4000000000000000e+01,2.4000000000000000e+01,9.9969181001825780e-01
4.9000000000000000e+01,9.9966855290451717e-01,9.9971108356513239e-01,2.5000000000000000e+01,2.5000000000000000e+01,9.9968981823482483e-01
5.1000000000000000e+01,9.9967417038390749e-01,9.9968946978250017e-01,2.6000000000000000e+01,2.6000000000000000e+01,9.9968182008320383e-01
5.3000000000000000e+01,9.9967556535882640e-01,9.9969590521947849e-01,2.7000000000000000e+01,2.7000000000000000e+01,9.9968573528915239e-01
5.5000000000000000e+01,9.9965426564412829e-01,9.9969921942690987e-01,2.8000000000000000e+01,2.8000000000000000e+01,9.9967674253551908e-01
5.7000000000000000e+01,9.9963729794328982e-01,9.9970536554929668e-01,2.9000000000000000e+01,2.9000000000000000e+01,9.9967133174629319e-01
