1.0000000000000000e+00,0.0000000000000000e+00,1.0752690960552831e-01
1.0000000000000000e+00,1.0000000000000000e+00,8.5511974267544977e-01
2.0000000000000000e+00,0.0000000000000000e+00,9.6765732932779125e-02
2.0000000000000000e+00,1.0000000000000000e+00,9.1061539301297389e-01
3.0000000000000000e+00,0.0000000000000000e+00,8.4452522899301941e-02
3.0000000000000000e+00,1.0000000000000000e+00,9.4502044149749187e-01
4.0000000000000000e+00,0.0000000000000000e+00,8.7964720494266652e-02
4.0000000000000000e+00,1.0000000000000000e+00,8.9979635117777657e-01
5.0000000000000000e+00,0.0000000000000000e+00,1.0424374158977348e-01
5.0000000000000000e+00,1.0000000000000000e+00,9.7143017450308089e-01
6.0000000000000000e+00,0.0000000000000000e+00,1.0515070428156233e-01
6.0000000000000000e+00,1.0000000000000000e+00,8.5799743596489431e-01
7.0000000000000000e+00,0.0000000000000000e+00,9.9660690572969432e-02
7.0000000000000000e+00,1.0000000000000000e+00,8.8440338279411723e-01
8.0000000000000000e+00,0.0000000000000000e+00,9.1411834817430870e-02
8.0000000000000000e+00,1.0000000000000000e+00,9.3810885432642399e-01
9.0000000000000000e+00,0.0000000000000000e+00,5.4497075145520185e-02
9.0000000000000000e+00,1.0000000000000000e+00,9.2587023448593564e-01
1.0000000000000000e+01,0.0000000000000000e+00,4.9762974303584576e-02
1.0000000000000000e+01,1.0000000000000000e+00,8.9031246262216590e-01
1.1000000000000000e+01,0.0000000000000000e+00,1.3384948602811683e-01
1.1000000000000000e+01,1.0000000000000000e+00,8.5850758584637477e-01
1.2000000000000000e+01,0.0000000000000000e+00,6.6422620354747317e-02
1.2000000000000000e+01,1.0000000000000000e+00,8.4134302931405636e-01
1.3000000000000000e+01,0.0000000000000000e+00,1.2768392845187043e-01
1.3000000000000000e+01,1.0000000000000000e+00,8.8737044739278281e-01
1.4000000000000000e+01,0.0000000000000000e+00,1.4835433757268335e-01
1.4000000000000000e+01,1.0000000000000000e+00,8.9926001223147944e-01
1.5000000000000000e+01,0.0000000000000000e+00,5.9549202842059397e-02
1.5000000000000000e+01,1.0000000000000000e+00,9.6462862776499225e-01
1.6000000000000000e+01,0.0000000000000000e+00,1.1050677417532685e-01
1.6000000000000000e+01,1.0000000000000000e+00,9.5450950042573612e-01
1.7000000000000000e+01,0.0000000000000000e+00,7.9085678546544039e-02
1.7000000000000000e+01,1.0000000000000000e+00,8.8979348065010933e-01
1.8000000000000000e+01,0.0000000000000000e+00,7.2656030573790858e-02
1.8000000000000000e+01,1.0000000000000000e+00,8.8915054586970388e-01
1.9000000000000000e+01,0.0000000000000000e+00,1.0773723665597036e-01
1.9000000000000000e+01,1.0000000000000000e+00,9.0388116717718436e-01
2.0000000000000000e+01,0.0000000000000000e+00,9.5867446410959761e-02
2.0000000000000000e+01,1.0000000000000000e+00,8.6865336477807975e-01
