1.0520000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0522000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0524000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0526000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0528000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0530000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0532000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0534000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0536000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0538000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0540000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0542000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0544000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0546000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0548000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0550000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0552000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0554000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0556000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0558000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0560000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0562000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0564000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0566000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0568000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0570000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0572000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0574000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0576000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0578000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0580000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0582000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0584000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0586000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0588000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0590000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0592000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0594000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0596000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0598000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0600000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0602000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0604000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0606000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0608000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0610000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0612000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0614000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0616000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
1.0618000000000000e+04,5.0000000000000000e+01,5.0000000000000000e+01
