1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
2.0000000000000000e+00,9.3188267658803203e-01,9.2828437424559151e-01,2.0000000000000000e+00,2.0000000000000000e+00,9.3008352541681183e-01
3.0000000000000000e+00,9.5430348394255204e-01,9.5268107708040339e-01,3.0000000000000000e+00,3.0000000000000000e+00,9.5349228051147772e-01
4.0000000000000000e+00,9.4396950987974582e-01,9.6113498313231227e-01,4.0000000000000000e+00,4.0000000000000000e+00,9.5255224650602899e-01
5.0000000000000000e+00,9.4501574156886881e-01,9.5886811996757682e-01,5.0000000000000000e+00,5.0000000000000000e+00,9.5194193076822275e-01
6.0000000000000000e+00,9.4511453271123880e-01,9.5789811263979685e-01,6.0000000000000000e+00,6.0000000000000000e+00,9.5150632267551793e-01
7.0000000000000000e+00,9.4826405431504779e-01,9.5647236729917873e-01,7.0000000000000000e+00,7.0000000000000000e+00,9.5236821080711331e-01
8.0000000000000000e+00,9.4020077090108067e-01,9.5936666083375866e-01,8.0000000000000000e+00,8.0000000000000000e+00,9.4978371586741961e-01
9.0000000000000000e+00,9.4439202871390093e-01,9.5942458543615750e-01,9.0000000000000000e+00,9.0000000000000000e+00,9.5190830707502927e-01
1.0000000000000000e+01,9.4794801485278124e-01,9.6115705888121927e-01,1.0000000000000000e+01,1.0000000000000000e+01,9.5455253686700026e-01
1.1000000000000000e+01,9.5048065746615962e-01,9.6149257276323252e-01,1.1000000000000000e+01,1.1000000000000000e+01,9.5598661511469596e-01
1.2000000000000000e+01,9.5271971314686643e-01,9.6020922882332715e-01,1.2000000000000000e+01,1.2000000000000000e+01,9.5646447098509668e-01
1.3000000000000000e+01,9.5476948498400716e-01,9.6010553617582162e-01,1.3000000000000000e+01,1.3000000000000000e+01,9.5743751057991433e-01
1.4000000000000000e+01,9.5612943962543739e-01,9.6147017601114193e-01,1.4000000000000000e+01,1.4000000000000000e+01,9.5879980781828966e-01
1.5000000000000000e+01,9.5580435492748683e-01,9.6288241180328449e-01,1.5000000000000000e+01,1.5000000000000000e+01,9.5934338336538572e-01
1.6000000000000000e+01,9.5705125688677006e-01,9.6196295006377841e-01,1.6000000000000000e+01,1.6000000000000000e+01,9.5950710347527424e-01
1.7000000000000000e+01,9.5368632978894352e-01,9.6103133402992302e-01,1.7000000000000000e+01,1.7000000000000000e+01,9.5735883190943338e-01
1.8000000000000000e+01,9.5518746567045598e-01,9.6179741531936691e-01,1.8000000000000000e+01,1.8000000000000000e+01,9.5849244049491134e-01
1.9000000000000000e+01,9.5519183053083601e-01,9.6276768123455514e-01,1.9000000000000000e+01,1.9000000000000000e+01,9.5897975588269557e-01
2.0000000000000000e+01,9.5652013628831356e-01,9.6380396900020138e-01,2.0000000000000000e+01,2.0000000000000000e+01,9.6016205264425736e-01
