1.0000000000000000e+00,0.0000000000000000e+00,5.4760124307029251e+01
1.0000000000000000e+00,1.0000000000000000e+00,4.0940061523372569e+03
3.0000000000000000e+00,0.0000000000000000e+00,5.5750870453319237e+01
3.0000000000000000e+00,1.0000000000000000e+00,4.0942501585635696e+03
5.0000000000000000e+00,0.0000000000000000e+00,5.1812506603656686e+01
5.0000000000000000e+00,1.0000000000000000e+00,4.0932241302668235e+03
7.0000000000000000e+00,0.0000000000000000e+00,5.4863799983772225e+01
7.0000000000000000e+00,1.0000000000000000e+00,4.0911009487153783e+03
9.0000000000000000e+00,0.0000000000000000e+00,5.3324098702197276e+01
9.0000000000000000e+00,1.0000000000000000e+00,4.0919742580310194e+03
1.1000000000000000e+01,0.0000000000000000e+00,5.4481455562325635e+01
1.1000000000000000e+01,1.0000000000000000e+00,4.0931500697710453e+03
1.3000000000000000e+01,0.0000000000000000e+00,5.3684968346425848e+01
1.3000000000000000e+01,1.0000000000000000e+00,4.0919672628010121e+03
1.5000000000000000e+01,0.0000000000000000e+00,5.5087405329972583e+01
1.5000000000000000e+01,1.0000000000000000e+00,4.0913016000246212e+03
1.7000000000000000e+01,0.0000000000000000e+00,5.3175192086064293e+01
1.7000000000000000e+01,1.0000000000000000e+00,4.0915911967766342e+03
1.9000000000000000e+01,0.0000000000000000e+00,5.2915054085655449e+01
1.9000000000000000e+01,1.0000000000000000e+00,4.0910726573746192e+03
2.1000000000000000e+01,0.0000000000000000e+00,5.3716521005510693e+01
2.1000000000000000e+01,1.0000000000000000e+00,4.0933194672823247e+03
2.3000000000000000e+01,0.0000000000000000e+00,5.2607530260066817e+01
2.3000000000000000e+01,1.0000000000000000e+00,4.0931012848925707e+03
2.5000000000000000e+01,0.0000000000000000e+00,5.6063661876328645e+01
2.5000000000000000e+01,1.0000000000000000e+00,4.0937526198660285e+03
2.7000000000000000e+01,0.0000000000000000e+00,5.3500438494288993e+01
2.7000000000000000e+01,1.0000000000000000e+00,4.0917863503976509e+03
2.9000000000000000e+01,0.0000000000000000e+00,5.3263620134802856e+01
2.9000000000000000e+01,1.0000000000000000e+00,4.0917290374078120e+03
3.1000000000000000e+01,0.0000000000000000e+00,5.3969478337652113e+01
3.1000000000000000e+01,1.0000000000000000e+00,4.0934596252466449e+03
3.3000000000000000e+01,0.0000000000000000e+00,5.2619395767857462e+01
3.3000000000000000e+01,1.0000000000000000e+00,4.0914480040299127e+03
3.5000000000000000e+01,0.0000000000000000e+00,5.4045063565433146e+01
3.5000000000000000e+01,1.0000000000000000e+00,4.0920036841550150e+03
3.7000000000000000e+01,0.0000000000000000e+00,5.5270050088702845e+01
3.7000000000000000e+01,1.0000000000000000e+00,4.0920883820828062e+03
3.9000000000000000e+01,0.0000000000000000e+00,5.4335055520717177e+01
3.9000000000000000e+01,1.0000000000000000e+00,4.0911267721034010e+03
4.1000000000000000e+01,0.0000000000000000e+00,5.3922757701264800e+01
4.1000000000000000e+01,1.0000000000000000e+00,4.0913564765821652e+03
4.3000000000000000e+01,0.0000000000000000e+00,5.2276287390697078e+01
4.3000000000000000e+01,1.0000000000000000e+00,4.0919680566516586e+03
4.5000000000000000e+01,0.0000000000000000e+00,5.5787993201657038e+01
4.5000000000000000e+01,1.0000000000000000e+00,4.0922689726959516e+03
4.7000000000000000e+01,0.0000000000000000e+00,5.5215530814319237e+01
4.7000000000000000e+01,1.0000000000000000e+00,4.0925092330347507e+03
4.9000000000000000e+01,0.0000000000000000e+00,5.4347967705386701e+01
4.9000000000000000e+01,1.0000000000000000e+00,4.0939709548700484e+03
5.1000000000000000e+01,0.0000000000000000e+00,5.4588532930211315e+01
5.1000000000000000e+01,1.0000000000000000e+00,4.0946829791610644e+03
5.3000000000000000e+01,0.0000000000000000e+00,5.5090050462024777e+01
5.3000000000000000e+01,1.0000000000000000e+00,4.0921494014752129e+03
5.5000000000000000e+01,0.0000000000000000e+00,5.1576793985781258e+01
5.5000000000000000e+01,1.0000000000000000e+00,4.0915625711193516e+03
5.7000000000000000e+01,0.0000000000000000e+00,5.1614275746449778e+01
5.7000000000000000e+01,1.0000000000000000e+00,4.0920342277894110e+03
5.9000000000000000e+01,0.0000000000000000e+00,5.3435218520977983e+01
5.9000000000000000e+01,1.0000000000000000e+00,4.0945957742570831e+03
6.1000000000000000e+01,0.0000000000000000e+00,5.3842678490291043e+01
6.1000000000000000e+01,1.0000000000000000e+00,4.0910258001504380e+03
6.3000000000000000e+01,0.0000000000000000e+00,5.3451103585819197e+01
6.3000000000000000e+01,1.0000000000000000e+00,4.0937898645045802e+03
6.5000000000000000e+01,0.0000000000000000e+00,5.3585067744052644e+01
6.5000000000000000e+01,1.0000000000000000e+00,4.0920630752114566e+03
6.7000000000000000e+01,0.0000000000000000e+00,5.5097039369405714e+01
6.7000000000000000e+01,1.0000000000000000e+00,4.0922794382761040e+03
6.9000000000000000e+01,0.0000000000000000e+00,5.4132660561142316e+01
6.9000000000000000e+01,1.0000000000000000e+00,4.0935908657442556e+03
