iteration,fuseTest,fuseResult
327,0,54.1974
327,1,4092.8
329,0,55.5703
329,1,4092.46
331,0,54.2065
331,1,4091.66
333,0,51.8983
333,1,4092.14
335,0,54.192
335,1,4091.48
337,0,53.5739
337,1,4091.89
339,0,52.1079
339,1,4092.33
341,0,53.8066
341,1,4092.54
343,0,54.1378
343,1,4093.61
345,0,52.706
345,1,4091.35
347,0,54.6847
347,1,4092.28
349,0,54.1525
349,1,4091.51
351,0,52.05
351,1,4091.89
353,0,53.9353
353,1,4091.99
355,0,52.7433
355,1,4091.41
357,0,53.7171
357,1,4091.83
359,0,54.211
359,1,4092.19
361,0,55.9052
361,1,4092.02
363,0,55.4317
363,1,4092.02
365,0,54.0862
365,1,4092.14
367,0,54.5598
367,1,4092.29
369,0,53.5055
369,1,4091.7
371,0,54.0238
371,1,4094.38
373,0,56.066
373,1,4091.54
375,0,55.1209
375,1,4092.51
377,0,53.8938
377,1,4092.93
379,0,54.951
379,1,4094.13
381,0,54.2181
381,1,4091.98
383,0,54.4013
383,1,4092.92
385,0,53.1006
385,1,4094.31
387,0,53.7607
387,1,4093.83
389,0,52.0256
389,1,4091.11
391,0,53.9732
391,1,4091.59
393,0,53.4067
393,1,4091.14
395,0,54.6972
395,1,4092.17
397,0,54.019
397,1,4092.06
399,0,53.8427
399,1,4092.2
401,0,54.0129
401,1,4094.3
403,0,54.0949
403,1,4091.99
405,0,52.303
405,1,4094.02
407,0,51.6643
407,1,4091.17
409,0,54.7314
409,1,4092.14
411,0,54.0986
411,1,4092.59
413,0,52.9971
413,1,4094.11
415,0,53.8409
415,1,4091.86
417,0,53.4711
417,1,4092.25
419,0,54.7583
419,1,4091.75
421,0,51.8555
421,1,4094.04
423,0,56.1738
423,1,4093.34
425,0,53.0533
425,1,4091.79
427,0,56.6828
427,1,4093.43
429,0,53.9062
429,1,4092.46
431,0,53.0635
431,1,4092.31
433,0,55.5391
433,1,4091.17
435,0,54.3439
435,1,4092.58
437,0,52.9953
437,1,4091.71
439,0,53.9107
439,1,4094.93
441,0,52.9542
441,1,4092.23
443,0,54.484
443,1,4091.71
445,0,54.231
445,1,4091.09
447,0,53.9865
447,1,4093.44
449,0,54.8367
449,1,4093.04
451,0,53.9551
451,1,4093.13
453,0,54.0453
453,1,4094.17
455,0,52.8294
455,1,4092.54
457,0,54.1731
457,1,4092.16
459,0,51.4743
459,1,4093.83
461,0,53.705
461,1,4093.35
463,0,56.49
463,1,4091.06
465,0,52.7517
465,1,4093.54
467,0,52.0194
467,1,4092.22
469,0,53.7817
469,1,4094.69
471,0,55.7837
471,1,4093.06
473,0,54.6894
473,1,4093.34
475,0,53.0153
475,1,4092
477,0,54.8277
477,1,4092.56
479,0,54.1043
479,1,4094.78
481,0,52.8259
481,1,4092.36
483,0,53.9414
483,1,4092.33
485,0,54.5481
485,1,4092.66
487,0,53.7561
487,1,4091.77
489,0,56.3462
489,1,4092.02
491,0,52.1953
491,1,4092.04
493,0,54.4438
493,1,4091.91
495,0,55.988
495,1,4094.61
497,0,54.2334
497,1,4093.32
499,0,55.9109
499,1,4092.08
501,0,51.3921
501,1,4092.97
503,0,54.5597
503,1,4091.78
505,0,56.3721
505,1,4092.16
507,0,54.503
507,1,4094.3
509,0,51.8435
509,1,4094.2
511,0,53.6825
511,1,4091.77
513,0,53.9794
513,1,4092.66
515,0,56.5849
515,1,4091.8
517,0,54.6874
517,1,4091.72
519,0,54.7815
519,1,4091.05
521,0,53.6496
521,1,4092.46
523,0,54.7849
523,1,4091.5
525,0,54.3309
525,1,4091.85
527,0,52.4862
527,1,4094.43
529,0,52.7704
529,1,4091.83
531,0,55.7106
531,1,4092.3
533,0,54.9661
533,1,4091.43
535,0,53.8781
535,1,4092.03
537,0,55.2983
537,1,4094.53
539,0,52.7072
539,1,4091.24
541,0,52.3543
541,1,4093.57
543,0,53.8067
543,1,4091.61
545,0,54.0297
545,1,4091.77
547,0,54.067
547,1,4093.3
549,0,53.349
549,1,4091.88
551,0,54.3211
551,1,4094.81
553,0,56.7682
553,1,4093.27
555,0,54.6587
555,1,4091.29
557,0,54.467
557,1,4092.84
559,0,53.9753
559,1,4094.92
561,0,53.8856
561,1,4092.16
563,0,52.9808
563,1,4091.96
565,0,54.8308
565,1,4094.87
567,0,54.4158
567,1,4093.92
569,0,54.0745
569,1,4092.01
571,0,56.7205
571,1,4091.77
573,0,54.5353
573,1,4091
575,0,55.5942
575,1,4092.52
577,0,55.7747
577,1,4092.35
579,0,54.1724
579,1,4092.48
581,0,51.5707
581,1,4091.99
583,0,54.0876
583,1,4092.32
585,0,55.7188
585,1,4092.25
587,0,54.4314
587,1,4091.58
589,0,52.1293
589,1,4091.78
591,0,52.9873
591,1,4092.02
593,0,51.8158
593,1,4092.14
595,0,55.0269
595,1,4092.43
597,0,53.2299
597,1,4092.07
599,0,52.3606
599,1,4092.05
601,0,53.0668
601,1,4092.72
603,0,53.9778
603,1,4092.52
605,0,52.539
605,1,4091.93
607,0,52.9859
607,1,4091.94
609,0,54.1471
609,1,4093.27
611,0,54.8816
611,1,4093.27
613,0,54.5632
613,1,4092.36
615,0,54.7043
615,1,4091.38
617,0,53.8623
617,1,4092.93
619,0,54.163
619,1,4091.87
621,0,53.1752
621,1,4091.37
623,0,53.5295
623,1,4094.66
625,0,53.6593
625,1,4093.36
627,0,52.756
627,1,4091.15
629,0,54.165
629,1,4092.11
631,0,53.4318
631,1,4091.3
633,0,55.0529
633,1,4093.54
635,0,51.4782
635,1,4091.84
637,0,53.6859
637,1,4091.33
639,0,54.1631
639,1,4091.06
641,0,53.9957
641,1,4092.63
643,0,54.6835
643,1,4093.11
645,0,54.9098
645,1,4091.77
647,0,53.9894
647,1,4091.89
649,0,54.2053
649,1,4094.8
651,0,52.4225
651,1,4093.24
653,0,54.4843
653,1,4091.45
655,0,52.356
655,1,4091.69
657,0,53.9595
657,1,4091.36
659,0,53.7438
659,1,4092.57
661,0,52.8735
661,1,4092.7
663,0,54.1718
663,1,4094.89
665,0,54.0053
665,1,4092.44
667,0,53.8996
667,1,4091.38
669,0,53.8303
669,1,4091.98
671,0,53.5821
671,1,4091.82
673,0,54.1374
673,1,4092.94
675,0,53.5767
675,1,4091.72
677,0,53.461
677,1,4092.45
679,0,53.273
679,1,4091.92
681,0,51.8698
681,1,4092.32
683,0,54.4171
683,1,4092.08
685,0,54.1357
685,1,4091.79
687,0,55.4467
687,1,4092.32
689,0,51.3728
689,1,4092.13
691,0,53.9409
691,1,4091.91
693,0,54.3301
693,1,4091.15
695,0,53.7614
695,1,4091.33
697,0,52.4083
697,1,4092.62
699,0,55.4422
699,1,4091.5
701,0,53.5538
701,1,4092.41
703,0,54.254
703,1,4092.26
705,0,53.5046
705,1,4094.81
707,0,53.7932
707,1,4092.03
709,0,54.0371
709,1,4091
711,0,54.0461
711,1,4092.24
713,0,52.5937
713,1,4094.07
715,0,54.0018
715,1,4092.74
717,0,54.282
717,1,4091.95
719,0,54.2559
719,1,4092.05
721,0,51.0613
721,1,4091.98
723,0,56.6877
723,1,4093.29
725,0,52.6619
725,1,4094.6
727,0,52.9972
727,1,4092.62
729,0,54.3426
729,1,4092.13
731,0,56.4724
731,1,4092.74
733,0,52.9899
733,1,4091.34
735,0,52.8965
735,1,4093.05
737,0,54.589
737,1,4091.28
739,0,53.6386
739,1,4091.85
741,0,56.4219
741,1,4091.03
743,0,54.7026
743,1,4092.37
745,0,54.6862
745,1,4092.26
747,0,53.8824
747,1,4092.61
749,0,54.3659
749,1,4092.27
751,0,53.0996
751,1,4091.38
753,0,54.2479
753,1,4093.27
755,0,54.015
755,1,4093.4
757,0,53.8175
757,1,4091.8
759,0,52.7221
759,1,4092.15
761,0,54.7668
761,1,4091.37
763,0,54.6
763,1,4092.27
765,0,54.0819
765,1,4092.03
767,0,52.5128
767,1,4093.33
769,0,56.1487
769,1,4091.82
771,0,54.0788
771,1,4091.12
773,0,54.3913
773,1,4092.95
775,0,54.0746
775,1,4092.04
777,0,53.6653
777,1,4092.86
779,0,55.3321
779,1,4092
781,0,53.742
781,1,4093.01
783,0,54.9913
783,1,4092.69
785,0,54.4246
785,1,4093.46
787,0,56.5203
787,1,4093.51
789,0,51.1164
789,1,4093.83
791,0,51.6829
791,1,4092.75
793,0,55.0222
793,1,4092.51
795,0,53.9659
795,1,4091.54
797,0,54.5734
797,1,4092.52
799,0,51.7507
799,1,4093.48
801,0,52.8162
801,1,4091.7
803,0,54.0337
803,1,4092.33
805,0,54.8818
805,1,4091.12
807,0,54.9552
807,1,4091.86
809,0,54.0076
809,1,4093.75
811,0,54.9894
811,1,4091.13
813,0,52.4728
813,1,4091.79
815,0,51.5577
815,1,4092.79
817,0,56.712
817,1,4091.86
819,0,55.0052
819,1,4093.88
821,0,55.148
821,1,4091.71
823,0,54.1482
823,1,4091.6
825,0,55.5274
825,1,4092.96
827,0,53.9554
827,1,4091.41
829,0,55.6221
829,1,4092.4
831,0,53.9727
831,1,4094.19
833,0,54.2951
833,1,4092.79
835,0,54.1184
835,1,4093.29
837,0,54.597
837,1,4094.2
839,0,53.3664
839,1,4092.18
841,0,51.2878
841,1,4091.27
843,0,54.2295
843,1,4093.34
845,0,51.6671
845,1,4092.39
847,0,53.1573
847,1,4093.61
849,0,51.6096
849,1,4094.88
851,0,52.351
851,1,4093.4
853,0,53.1735
853,1,4091.38
855,0,53.8093
855,1,4092.59
857,0,51.4881
857,1,4091.06
859,0,55.0993
859,1,4092.88
861,0,54.0017
861,1,4092.33
863,0,54.8311
863,1,4094.08
865,0,53.7479
865,1,4092.97
867,0,52.1459
867,1,4092.18
869,0,52.4658
869,1,4091.96
871,0,51.8198
871,1,4093.55
873,0,56.0647
873,1,4091.38
875,0,53.5038
875,1,4091.2
877,0,53.4538
877,1,4092.09
879,0,55.1764
879,1,4092.21
881,0,54.0075
881,1,4094.53
883,0,54.1246
883,1,4091.76
885,0,53.507
885,1,4091.95
887,0,54.3914
887,1,4092.12
889,0,55.7051
889,1,4094.61
891,0,56.9627
891,1,4091.3
893,0,55.1088
893,1,4093.01
895,0,52.3417
895,1,4091.3
897,0,52.2251
897,1,4091.73
899,0,52.4379
899,1,4092.61
901,0,54.7456
901,1,4092.01
903,0,55.876
903,1,4092.01
905,0,55.2712
905,1,4091.01
907,0,53.8302
907,1,4094.38
909,0,56.8329
909,1,4092.42
911,0,53.3733
911,1,4091.79
913,0,55.6051
913,1,4093.34
915,0,53.6204
915,1,4091.94
917,0,55.7756
917,1,4091.94
919,0,53.3811
919,1,4092.77
921,0,56.7116
921,1,4091.22
923,0,54.1364
923,1,4091.62
925,0,53.7831
925,1,4092.78
927,0,53.6025
927,1,4091.27
929,0,54.8935
929,1,4092.4
931,0,51.5576
931,1,4092.65
933,0,54.3183
933,1,4094.54
935,0,54.7051
935,1,4093.6
937,0,53.448
937,1,4092.11
939,0,54.6379
939,1,4093.82
941,0,53.5003
941,1,4092.58
943,0,54.6221
943,1,4091.99
945,0,52.0834
945,1,4093.96
947,0,51.4972
947,1,4091.96
949,0,54.0587
949,1,4094.12
951,0,55.8705
951,1,4092.73
953,0,55.1614
953,1,4091.56
955,0,53.9689
955,1,4091.66
957,0,55.4338
957,1,4093.97
959,0,51.5874
959,1,4092.69
961,0,55.3284
961,1,4091.29
963,0,53.9602
963,1,4094.39
965,0,53.9482
965,1,4091.52
967,0,52.8257
967,1,4092.09
969,0,55.8774
969,1,4091.19
971,0,52.509
971,1,4092.1
973,0,54.4388
973,1,4091.7
975,0,56.183
975,1,4092.37
977,0,52.4739
977,1,4092.16
979,0,53.953
979,1,4092.12
981,0,54.3451
981,1,4091.87
983,0,51.6624
983,1,4093.82
985,0,52.1544
985,1,4093.23
987,0,56.2089
987,1,4092.38
989,0,51.3824
989,1,4091.65
991,0,54.2622
991,1,4091.28
993,0,53.1981
993,1,4094.61
995,0,52.5946
995,1,4091.04
997,0,52.3986
997,1,4091.28
999,0,53.3468
999,1,4093.06
1001,0,56.3655
1001,1,4091.93
1003,0,55.188
1003,1,4092.29
1005,0,55.0304
1005,1,4092.14
1007,0,56.8973
1007,1,4094.38
1009,0,53.9432
1009,1,4092.18
1011,0,54.2867
1011,1,4093.11
1013,0,55.4645
1013,1,4093.66
1015,0,54.0884
1015,1,4092.19
1017,0,53.8064
1017,1,4092
1019,0,53.8471
1019,1,4091.8
1021,0,55.7975
1021,1,4094.65
1023,0,54.0611
1023,1,4092.94
1025,0,56.3964
1025,1,4093.45
1027,0,53.9576
1027,1,4093.15
1029,0,55.5286
1029,1,4091.58
1031,0,54.7004
1031,1,4092.09
1033,0,54.5159
1033,1,4091.62
1035,0,51.2487
1035,1,4091.36
1037,0,56.4163
1037,1,4091.67
1039,0,52.9297
1039,1,4094.49
1041,0,54.2765
1041,1,4091.76
1043,0,53.7801
1043,1,4091.46
1045,0,56.1909
1045,1,4092.14
1047,0,54.612
1047,1,4091.57
1049,0,53.0567
1049,1,4092.31
1051,0,53.947
1051,1,4091.91
1053,0,54.0255
1053,1,4091.71
1055,0,56.0555
1055,1,4092.36
1057,0,53.6179
1057,1,4091.4
1059,0,53.2558
1059,1,4091.3
1061,0,54.24
1061,1,4092.18
1063,0,56.5049
1063,1,4091.78
1065,0,54.1906
1065,1,4091.6
1067,0,55.1483
1067,1,4092.96
1069,0,53.2046
1069,1,4091.63
1071,0,54.1104
1071,1,4092.56
1073,0,52.9099
1073,1,4094.92
1075,0,55.414
1075,1,4092.88
1077,0,56.6032
1077,1,4091.87
1079,0,54.0423
1079,1,4094.79
1081,0,52.5396
1081,1,4093.81
1083,0,54.2295
1083,1,4092.88
1085,0,52.6013
1085,1,4091.99
1087,0,54.0696
1087,1,4094.27
1089,0,56.606
1089,1,4092.12
1091,0,52.2976
1091,1,4091.17
1093,0,53.7061
1093,1,4093.16
1095,0,52.7985
1095,1,4091.77
1097,0,56.1499
1097,1,4091.9
1099,0,53.6215
1099,1,4092.57
1101,0,54.1257
1101,1,4091.06
1103,0,53.5831
1103,1,4091.5
1105,0,52.2718
1105,1,4091.54
1107,0,54.8057
1107,1,4091.21
1109,0,55.7084
1109,1,4091.87
1111,0,53.1506
1111,1,4092.15
1113,0,53.7009
1113,1,4093
1115,0,55.2451
1115,1,4094.65
1117,0,53.8104
1117,1,4092.51
1119,0,52.9269
1119,1,4093.18
1121,0,54.0828
1121,1,4092.59
1123,0,53.7533
1123,1,4092.14
1125,0,53.3623
1125,1,4091.91
1127,0,55.3347
1127,1,4092.07
1129,0,52.6425
1129,1,4094.01
1131,0,53.9155
1131,1,4091.38
1133,0,55.122
1133,1,4091.39
1135,0,54.0273
1135,1,4091.5
1137,0,52.6925
1137,1,4091.96
1139,0,54.3239
1139,1,4092.64
1141,0,53.7478
1141,1,4091.49
1143,0,53.2658
1143,1,4092.05
1145,0,52.0535
1145,1,4091.12
1147,0,52.7529
1147,1,4094.02
1149,0,52.3588
1149,1,4091.89
1151,0,55.9931
1151,1,4091.7
1153,0,54.1717
1153,1,4091.36
1155,0,51.8315
1155,1,4091.55
1157,0,54.6983
1157,1,4091.78
1159,0,53.0557
1159,1,4093.39
1161,0,52.5145
1161,1,4092.41
1163,0,52.9187
1163,1,4093.02
1165,0,54.4711
1165,1,4091.19
1167,0,54.8066
1167,1,4093.11
1169,0,51.1407
1169,1,4091.1
1171,0,54.1563
1171,1,4092.43
1173,0,52.6486
1173,1,4091.48
1175,0,53.3825
1175,1,4092.85
1177,0,55.8266
1177,1,4093.58
1179,0,52.6381
1179,1,4092.37
1181,0,55.6521
1181,1,4092.15
1183,0,54.0897
1183,1,4093.1
1185,0,52.9777
1185,1,4091.99
1187,0,55.2622
1187,1,4092.72
1189,0,53.8938
1189,1,4091.38
1191,0,54.3455
1191,1,4093.6
1193,0,55.6183
1193,1,4093.82
1195,0,53.6697
1195,1,4093.63
1197,0,53.7902
1197,1,4091.57
1199,0,55.2832
1199,1,4094.31
1201,0,53.2984
1201,1,4091.71
1203,0,54.4114
1203,1,4092.1
1205,0,54.6675
1205,1,4091.66
1207,0,53.4593
1207,1,4091.24
1209,0,54.1816
1209,1,4092.05
1211,0,52.704
1211,1,4091.25
1213,0,53.9983
1213,1,4093.44
1215,0,53.2961
1215,1,4092.16
1217,0,53.3537
1217,1,4092.43
1219,0,54.0187
1219,1,4091.95
1221,0,53.9034
1221,1,4091.92
1223,0,51.0216
1223,1,4091.89
1225,0,55.2744
1225,1,4091.98
1227,0,55.0739
1227,1,4092.38
1229,0,53.6172
1229,1,4093.21
1231,0,54.8727
1231,1,4092.18
1233,0,54.5209
1233,1,4092.87
1235,0,53.6789
1235,1,4091.9
1237,0,52.0373
1237,1,4091.32
1239,0,56.2728
1239,1,4091.18
1241,0,52.3901
1241,1,4092.32
1243,0,52.3875
1243,1,4093.21
1245,0,53.9795
1245,1,4093.48
1247,0,55.3732
1247,1,4092.22
1249,0,54.1409
1249,1,4091.82
1251,0,53.7336
1251,1,4092.18
1253,0,54.0035
1253,1,4091.76
1255,0,53.5309
1255,1,4092.87
1257,0,52.0577
1257,1,4092.11
1259,0,54.7458
1259,1,4091.92
1261,0,55.1176
1261,1,4094.34
1263,0,54.7354
1263,1,4092.21
1265,0,53.7314
1265,1,4092
1267,0,56.1337
1267,1,4092.41
1269,0,54.923
1269,1,4092.22
1271,0,54.4215
1271,1,4092.67
1273,0,54.2434
1273,1,4094.09
1275,0,52.8146
1275,1,4093.06
1277,0,54.2942
1277,1,4093.18
1279,0,54.4634
1279,1,4092.04
1281,0,52.7531
1281,1,4091.42
1283,0,54.9194
1283,1,4091.22
1285,0,53.7466
1285,1,4092.93
1287,0,51.8915
1287,1,4093.46
1289,0,55.1768
1289,1,4091.6
1291,0,53.8496
1291,1,4092.36
1293,0,55.5051
1293,1,4093.58
1295,0,53.9043
1295,1,4092.22
1297,0,54.025
1297,1,4093.25
1299,0,55.9031
1299,1,4092.1
1301,0,53.4158
1301,1,4092.57
1303,0,54.3154
1303,1,4092.43
1305,0,54.1929
1305,1,4092.24
1307,0,54.0056
1307,1,4091.27
1309,0,55.1329
1309,1,4093.55
1311,0,54.5121
1311,1,4091.25
1313,0,54.018
1313,1,4093.44
1315,0,51.3739
1315,1,4091.09
1317,0,52.1215
1317,1,4092
1319,0,54.3939
1319,1,4093.57
1321,0,53.3085
1321,1,4091.16
1323,0,53.4048
1323,1,4092.47
1325,0,53.6968
1325,1,4091.7
1327,0,53.897
1327,1,4092.04
1329,0,52.6121
1329,1,4091.7
1331,0,54.7429
1331,1,4093.15
1333,0,52.6573
1333,1,4094.29
1335,0,54.4797
1335,1,4092.25
1337,0,54.7636
1337,1,4091.65
1339,0,54.7688
1339,1,4093.66
1341,0,53.8081
1341,1,4092.68
1343,0,52.5257
1343,1,4091.86
1345,0,53.112
1345,1,4091.91
1347,0,54.0121
1347,1,4091.92
1349,0,54.177
1349,1,4091.31
1351,0,54.006
1351,1,4092.74
1353,0,53.6269
1353,1,4091.09
1355,0,52.1963
1355,1,4092.18
1357,0,55.6718
1357,1,4092.53
1359,0,54.5081
1359,1,4092.44
1361,0,53.9652
1361,1,4091.79
1363,0,52.6923
1363,1,4092.24
1365,0,54.844
1365,1,4091.33
1367,0,56.4077
1367,1,4093.68
1369,0,52.5857
1369,1,4091.29
1371,0,54.2461
1371,1,4091.3
1373,0,55.1721
1373,1,4091.08
1375,0,56.1368
1375,1,4092.53
1377,0,54.1706
1377,1,4091.88
1379,0,56.3423
1379,1,4092.03
1381,0,54.5159
1381,1,4092.47
1383,0,54.0356
1383,1,4094.7
1385,0,54.224
1385,1,4094.34
1387,0,52.3684
1387,1,4094.82
1389,0,54.5936
1389,1,4092.03
1391,0,54.2314
1391,1,4092.37
1393,0,55.0758
1393,1,4091.86
1395,0,54.4224
1395,1,4092.11
1397,0,56.7866
1397,1,4093.5
1399,0,52.3304
1399,1,4091.99
1401,0,54.0924
1401,1,4093.29
1403,0,53.294
1403,1,4093.09
1405,0,51.3477
1405,1,4091.96
1407,0,54.0241
1407,1,4091.4
1409,0,54.8546
1409,1,4093.79
1411,0,54.2077
1411,1,4091.39
1413,0,52.4163
1413,1,4093.07
1415,0,54.0583
1415,1,4092.18
1417,0,53.9074
1417,1,4091.88
1419,0,54.0326
1419,1,4091.88
1421,0,53.8375
1421,1,4091.64
1423,0,51.6089
1423,1,4093.43
1425,0,54.1371
1425,1,4093.39
1427,0,54.1492
1427,1,4092.01
1429,0,56.3124
1429,1,4092.03
1431,0,52.5696
1431,1,4092.01
1433,0,56.3983
1433,1,4091.96
1435,0,53.5462
1435,1,4093.74
1437,0,52.9189
1437,1,4091.03
1439,0,53.7635
1439,1,4092.65
1441,0,55.7861
1441,1,4092.39
1443,0,51.1689
1443,1,4091.59
1445,0,53.2674
1445,1,4091.44
1447,0,54.6363
1447,1,4091.75
1449,0,55.6504
1449,1,4094.48
1451,0,53.9456
1451,1,4091.46
1453,0,53.9972
1453,1,4093.47
1455,0,53.9832
1455,1,4093.85
1457,0,53.3865
1457,1,4091.94
1459,0,54.762
1459,1,4091.89
1461,0,56.2071
1461,1,4092
1463,0,52.2779
1463,1,4093.33
1465,0,54.3973
1465,1,4092.41
1467,0,55.5085
1467,1,4093.77
1469,0,53.1577
1469,1,4092.55
1471,0,51.8521
1471,1,4094.24
1473,0,53.406
1473,1,4093.87
1475,0,53.1995
1475,1,4093.32
1477,0,54.4763
1477,1,4094.04
1479,0,52.7516
1479,1,4093.28
1481,0,53.5285
1481,1,4091.51
1483,0,54.6436
1483,1,4091.93
1485,0,54.7595
1485,1,4092.21
1487,0,52.331
1487,1,4094.59
1489,0,52.8285
1489,1,4091.68
1491,0,56.5566
1491,1,4091.08
1493,0,52.8639
1493,1,4094.37
1495,0,52.352
1495,1,4094.43
1497,0,52.2458
1497,1,4091.75
1499,0,52.5055
1499,1,4093.36
1501,0,55.1684
1501,1,4091.23
1503,0,53.5009
1503,1,4092.18
1505,0,52.322
1505,1,4091.61
1507,0,52.4433
