iteration,failureOccurred,failureCaught,numberOfFailedComponents,failedComponentsList,unsafeFailureGenerated,outsideScopeFailureGenerated,detectableFailureGenerated,impactlessFailureGenerated
191,True,False,1,[K_Sys],False,False,False,True
192,True,True,1,[K_Sys],False,False,True,True
