68.93805484,7.170859176,0.65,0
67.20785924,8.359044936,0.93,0
70.45393444,9.488542695,1.1625,0
68.73096064,9.713021044,1.395,0
81.47852698,8.659342761,0.78,0
79.98177932,11.02632524,1.395,0
102.6153848,9.306846759,0.65,0
110.3412358,9.741033694,0.65,0
118.4444351,10.92162917,0.78,0
126.76,10.6995772,0.65,0
129.3835998,11.53647371,0.78,0
129.194574,13.5135201,1.1625,0
139.269974,12.08770515,0.78,0
137.0173253,14.40991798,1.1625,0
150.6947259,16.2514332,1.395,0
158.9847093,17.13942826,1.395,0
168.1184592,12.72,0.65,0
171.361423,12.62189174,0.65,0
178.3562344,14.75424285,0.78,0
181.7021387,16.8050926,1.1625,0
181.5350169,16.78323299,1.1625,0
188.8222824,17.06402434,1.1625,0
199.0512671,17.70225637,1.1625,0
200.0841052,18.24913417,1.1625,0
210.1512177,16.70209326,0.93,0
210.8033367,20.03230277,1.395,0
220.1375717,19.61,1.1625,0
220.747846,21.08963969,1.395,0
228.5232333,16.18062874,0.78,0
226.9655766,20.65842567,1.395,0
246.7733043,15.64673321,0.65,0
249.6511099,17.02851666,0.78,0
249.9759152,17.26417712,0.78,0
258.5102353,16.58736746,0.65,0
259.3232724,19.14611111,0.93,0
262.7497621,21.48837925,1.1625,0
269.7558545,19.61,0.93,0
268.6489888,19.25718252,0.93,0
282.87963,16.99809822,0.65,0
276.76,18.16139771,0.78,0
278.9187959,18.35447728,0.78,0
282.0718066,19.82733513,0.93,0
278.366561,23.32889023,1.395,0
288.6648224,17.24858378,0.65,0
290.3969367,17.21987412,0.65,0
286.76,18.99671371,0.78,0
292.8546562,22.42659731,1.1625,0
290.1611007,24.91,1.395,0
301.9345969,17.49,0.65,0
298.8133291,22.46507354,1.1625,0
311.0801085,19.54397156,0.78,0
306.76,19.35876392,0.78,0
319.7950171,22.12662615,0.93,0
339.8113876,20.48213118,0.78,0
340.5559229,20.40391835,0.78,0
340.7356301,22.10056824,0.93,0
340.0690712,24.30880891,1.1625,0
338.6350183,26.5,1.395,0
341.823415,26.67257881,1.395,0
352.3189876,22.54902067,0.93,0
351.2976733,26.79271945,1.395,0
358.119416,19.30121171,0.65,0
360.4454309,21.53914996,0.78,0
360.1937329,27.73992951,1.395,0
368.9493487,23.85,0.93,0
370.6504224,25.97,1.1625,0
372.0563491,25.60057165,1.1625,0
380.9748747,21.85186447,0.78,0
382.0324554,26.49387705,1.1625,0
379.3874389,28.38661117,1.395,0
398.2755333,24.03953405,0.93,0
399.3173733,27.56,1.1625,0
399.6814604,26.71706139,1.1625,0
411.4413579,21.08023981,0.65,0
409.36977,27.05317416,1.1625,0
418.7003505,25.70502633,0.93,0
417.5121226,27.91442719,1.1625,0
429.7023771,25.20996759,0.93,0
443.24,21.73,0.65,0
438.5591459,21.56987528,0.65,0
440.3039801,22.41174582,0.65,0
453.0987392,24.75808855,0.78,0
458.4828145,22.38513184,0.65,0
462.8145229,24.2903812,0.78,0
460.912048,24.34112753,0.78,0
470.0441314,24.64716034,0.78,0
481.7935246,22.75350093,0.65,0
481.2384862,23.13465886,0.65,0
479.7731096,24.794696,0.78,0
480.0436446,25.67628004,0.78,0
479.9980576,26.64814328,0.93,0
489.056667,25.06151166,0.78,0
500.256652,23.93703705,0.65,0
502.6842568,28.5781566,0.93,0
511.3397954,26.111699,0.78,0
516.76,25.90592243,0.78,0
529.636784,24.31117943,0.65,0
529.7098277,28.90345421,0.93,0
540.9872683,29.05713299,0.93,0
551.5233935,26.77475343,0.78,0
559.8577219,24.85316439,0.65,0
557.4076356,27.2142626,0.78,0
578.2893583,27.71789749,0.78,0
590.1761462,28.16337514,0.78,0
610.4517684,26.01822851,0.65,0
617.5631543,28.50632833,0.78,0
630.4048368,26.49208419,0.65,0
662.7414892,28.09,0.65,0
661.5768033,27.18651964,0.65,0
681.6633951,29.15,0.65,0
688.3199002,28.62,0.65,0
692.9540494,28.37884747,0.65,0
697.4098258,29.01217361,0.65,0
722.4052239,29.30264732,0.65,0
742.1488021,29.57622046,0.65,0
758.7412179,29.29585024,0.65,0
