20.72326895,3.364708671,1.1625,1
29.89344587,4.308249388,0.93,1
41.36734055,5.079118809,0.65,1
40.87116287,6.135122392,1.1625,1
50.8019462,5.682196593,0.65,1
70.19913613,8.225844264,0.93,1
73.24,9.966608501,1.395,1
83.24,9.57504738,1.1625,1
89.72294704,8.418021534,0.65,1
91.88964297,9.634249401,0.93,1
90.86134749,10.66645671,1.1625,1
99.07363834,9.4,0.78,1
100.8321003,11.3906928,1.1625,1
119.1210885,13.63,1.395,1
140.2567877,11.77135504,0.78,1
138.0805829,12.74028008,0.93,1
141.7950012,14.96989519,1.395,1
149.6774509,13.21506284,0.93,1
171.3638929,14.37494434,0.93,1
168.41661,15.21839099,1.1625,1
177.8130567,12.43461098,0.65,1
179.5724719,14.93569382,0.93,1
189.2865008,15.14675016,0.93,1
200.1188878,13.24800234,0.65,1
201.4545135,14.69666865,0.78,1
199.3188411,17.39,1.1625,1
209.310232,15.27605226,0.78,1
210.5069751,19.20379519,1.395,1
220.1607938,16.49983875,0.93,1
219.4463799,18.60739656,1.1625,1
230.9958046,20.82104529,1.395,1
239.4089224,15.2645993,0.65,1
238.0805739,16.45,0.78,1
240.3439532,17.60559133,0.93,1
238.4673214,20.81583878,1.395,1
252.0264238,19.53184501,1.1625,1
260.3711716,22.36458596,1.395,1
260.2903617,21.62,1.395,1
269.6705764,16.28420733,0.65,1
270.495478,17.10557219,0.78,1
269.2716621,18.84531635,0.93,1
270.1531118,20.55170608,1.1625,1
278.6606207,16.65538063,0.65,1
277.9033592,22.69999939,1.395,1
287.5015549,18.35367207,0.78,1
293.24,23.88450216,1.395,1
299.9218501,16.45,0.65,1
297.5225474,17.86,0.78,1
297.3656116,22.13172401,1.1625,1
299.3845974,22.2817966,1.1625,1
300.4010964,24.08025735,1.395,1
309.9126893,18.81175522,0.78,1
312.5937053,20.65375642,0.93,1
310.3500589,20.47457431,0.93,1
311.9329914,24.78990299,1.395,1
319.8382851,24.94412348,1.395,1
319.612251,25.01361903,1.395,1
328.9365165,21.39064175,0.93,1
328.9380687,22.56,1.1625,1
331.1174816,25.79296958,1.395,1
339.4776568,20.1307208,0.78,1
350.8351497,24.21865449,1.1625,1
351.0801363,24.57907666,1.1625,1
351.4882541,25.41222648,1.395,1
350.1946048,26.61019355,1.395,1
357.0127275,19.74,0.78,1
366.76,19.39684189,0.65,1
371.7068355,24.91126099,1.1625,1
379.6664195,19.36742125,0.65,1
376.8672673,24.56376932,1.1625,1
392.0970818,19.57903685,0.65,1
386.8612061,22.56,0.93,1
400.0183007,23.03,0.93,1
399.4752575,26.55231851,1.1625,1
412.7615863,20.57186863,0.65,1
410.403887,23.3274295,0.93,1
419.1430664,24.44679124,0.93,1
418.5934922,26.89350079,1.1625,1
430.8557112,23.5,0.93,1
431.7228936,24.44,0.93,1
448.2622299,21.81064683,0.65,1
449.3841351,25.25064611,0.93,1
458.7005548,21.5804847,0.65,1
460.2925338,21.62,0.65,1
461.6435757,25.76676952,0.93,1
470.1577861,22.12824838,0.65,1
470.2337607,24.17848767,0.78,1
467.710226,23.65374392,0.78,1
478.6879771,25.84414796,0.93,1
491.3470442,22.62939975,0.65,1
490.6909591,24.54308376,0.78,1
500.1514766,23.97,0.78,1
499.5252633,25.85,0.93,1
511.1461612,27.17999403,0.93,1
527.9981127,23.06651482,0.65,1
528.2174028,25.81025225,0.78,1
548.1550727,23.35696832,0.65,1
560.6997428,24.62554386,0.65,1
558.3056595,23.97607373,0.65,1
560.0044965,26.76085536,0.78,1
571.9262275,24.10007541,0.65,1
571.1683948,24.87398128,0.65,1
570.2963689,25.85,0.78,1
579.9674373,25.12141895,0.65,1
582.7490822,26.00041166,0.78,1
590.5641137,23.97,0.65,1
600.1989741,25.45142989,0.65,1
599.1773251,26.32,0.78,1
610.7191413,25.14072708,0.65,1
649.1239466,26.04719562,0.65,1
652.9956578,26.89822781,0.65,1
689.9010898,27.38642009,0.65,1
700.6467754,27.14993488,0.65,1
