iteration,failureOccurred,failureCaught,numberOfFailedComponents,failedComponentsList,unsafeFailureGenerated,outsideScopeFailureGenerated,detectableFailureGenerated,impactlessFailureGenerated
10618,True,False,1,[DZ_Sys],False,False,False,False
10619,True,True,1,[DZ_Sys],False,True,False,False
