iteration,failureOccurred,failureCaught,numberOfFailedComponents,failedComponentsList,unsafeFailureGenerated,outsideScopeFailureGenerated,detectableFailureGenerated,impactlessFailureGenerated
1548,True,False,1,[DZ_Sys],False,False,False,True
1549,True,True,1,[DZ_Sys],False,True,False,True
