2.0000000000000000e+00,9.7527580721604434e-01,9.9699755470274698e-01,2.0000000000000000e+00,2.0000000000000000e+00,9.8613668095939566e-01
3.0000000000000000e+00,9.7924210659421662e-01,9.8505239256160071e-01,3.0000000000000000e+00,3.0000000000000000e+00,9.8214724957790855e-01
4.0000000000000000e+00,9.8242932358812163e-01,9.8046131847784967e-01,4.0000000000000000e+00,4.0000000000000000e+00,9.8144532103298565e-01
5.0000000000000000e+00,9.8393391753338122e-01,9.7865907682994835e-01,5.0000000000000000e+00,5.0000000000000000e+00,9.8129649718166478e-01
6.0000000000000000e+00,9.8576336543378185e-01,9.7742972454038080e-01,6.0000000000000000e+00,6.0000000000000000e+00,9.8159654498708127e-01
7.0000000000000000e+00,9.8416221956198124e-01,9.7779312499777460e-01,7.0000000000000000e+00,7.0000000000000000e+00,9.8097767227987787e-01
8.0000000000000000e+00,9.8504639952450479e-01,9.7783232510400597e-01,8.0000000000000000e+00,8.0000000000000000e+00,9.8143936231425544e-01
9.0000000000000000e+00,9.8484395922139156e-01,9.7914705076915887e-01,9.0000000000000000e+00,9.0000000000000000e+00,9.8199550499527533e-01
1.0000000000000000e+01,9.8543853170124207e-01,9.7919871798657054e-01,1.0000000000000000e+01,1.0000000000000000e+01,9.8231862484390631e-01
1.1000000000000000e+01,9.8592566786950619e-01,9.7594129939648466e-01,1.1000000000000000e+01,1.1000000000000000e+01,9.8093348363299537e-01
1.2000000000000000e+01,9.8650630323504629e-01,9.7692790458592516e-01,1.2000000000000000e+01,1.2000000000000000e+01,9.8171710391048572e-01
1.3000000000000000e+01,9.8678855392733666e-01,9.7777109130182349e-01,1.3000000000000000e+01,1.3000000000000000e+01,9.8227982261458002e-01
1.4000000000000000e+01,9.8663264687394747e-01,9.7754436945285283e-01,1.4000000000000000e+01,1.4000000000000000e+01,9.8208850816340010e-01
1.5000000000000000e+01,9.8680010156053832e-01,9.7657844044128761e-01,1.5000000000000000e+01,1.5000000000000000e+01,9.8168927100091308e-01
1.6000000000000000e+01,9.8574153645682594e-01,9.7533196054393045e-01,1.6000000000000000e+01,1.6000000000000000e+01,9.8053674850037820e-01
