iteration,silhouetteCluster1,silhouetteCluster2,numPointsCluster1,numPointsCluster2,overallSilhouette
1,0,0,1,1,0
3,0.999969,0.999754,2,2,0.999861
5,0.999777,0.999468,3,3,0.999623
7,0.999785,0.999475,4,4,0.99963
9,0.999809,0.999543,5,5,0.999676
11,0.999831,0.999554,6,6,0.999693
13,0.999844,0.99959,7,7,0.999717
15,0.999724,0.99961,8,8,0.999667
17,0.999746,0.999637,9,9,0.999691
19,0.999722,0.999644,10,10,0.999683
21,0.999739,0.999663,11,11,0.999701
23,0.99972,0.999673,12,12,0.999696
25,0.999733,0.999683,13,13,0.999708
27,0.999737,0.999671,14,14,0.999704
29,0.999749,0.999672,15,15,0.99971
31,0.999758,0.999678,16,16,0.999718
33,0.999766,0.999688,17,17,0.999727
35,0.999771,0.999672,18,18,0.999722
37,0.999778,0.999678,19,19,0.999728
39,0.999784,0.999684,20,20,0.999734
41,0.999743,0.999691,21,21,0.999717
43,0.999704,0.999684,22,22,0.999694
45,0.999714,0.999679,23,23,0.999696
47,0.999699,0.999683,24,24,0.999691
49,0.999697,0.999686,25,25,0.999692
51,0.999705,0.999682,26,26,0.999694
53,0.999712,0.999674,27,27,0.999693
55,0.999692,0.999674,28,28,0.999683
57,0.999696,0.999662,29,29,0.999679
59,0.999702,0.999659,30,30,0.999681
61,0.9997,0.999657,31,31,0.999679
63,0.999702,0.999651,32,32,0.999677
65,0.9997,0.999644,33,33,0.999672
67,0.999702,0.999646,34,34,0.999674
69,0.999708,0.999646,35,35,0.999677
71,0.999714,0.99965,36,36,0.999682
73,0.999719,0.999654,37,37,0.999686
75,0.999723,0.999658,38,38,0.99969
77,0.999721,0.999661,39,39,0.999691
79,0.999725,0.999665,40,40,0.999695
81,0.999715,0.999662,41,41,0.999688
83,0.999718,0.999665,42,42,0.999691
85,0.999721,0.999667,43,43,0.999694
87,0.999723,0.99967,44,44,0.999697
89,0.999722,0.999663,45,45,0.999693
91,0.999726,0.999663,46,46,0.999694
93,0.999723,0.999666,47,47,0.999694
95,0.99972,0.999669,48,48,0.999694
97,0.999719,0.999672,49,49,0.999696
99,0.999703,0.999672,50,50,0.999687
101,0.999707,0.999668,50,50,0.999688
103,0.999704,0.999675,50,50,0.99969
105,0.999703,0.999682,50,50,0.999693
107,0.999702,0.999692,50,50,0.999697
109,0.9997,0.999696,50,50,0.999698
111,0.9997,0.999694,50,50,0.999697
113,0.999696,0.999692,50,50,0.999694
115,0.999707,0.99969,50,50,0.999699
117,0.999701,0.999693,50,50,0.999697
119,0.999707,0.99968,50,50,0.999693
121,0.999707,0.999685,50,50,0.999696
123,0.999717,0.999685,50,50,0.999701
125,0.999703,0.999686,50,50,0.999695
127,0.999704,0.999688,50,50,0.999696
129,0.9997,0.999676,50,50,0.999688
131,0.9997,0.999674,50,50,0.999687
133,0.999687,0.999663,50,50,0.999675
135,0.999688,0.999675,50,50,0.999682
137,0.999667,0.999675,50,50,0.999671
139,0.999665,0.99968,50,50,0.999672
141,0.999677,0.999681,50,50,0.999679
143,0.99969,0.999677,50,50,0.999684
145,0.999672,0.999681,50,50,0.999677
147,0.999683,0.99968,50,50,0.999682
149,0.999685,0.999678,50,50,0.999682
151,0.999673,0.999681,50,50,0.999677
153,0.99967,0.99969,50,50,0.99968
155,0.999684,0.999696,50,50,0.99969
157,0.999685,0.999713,50,50,0.999699
159,0.999675,0.999713,50,50,0.999694
161,0.999676,0.999716,50,50,0.999696
163,0.999678,0.999723,50,50,0.9997
165,0.999677,0.999731,50,50,0.999704
167,0.999668,0.999732,50,50,0.9997
169,0.999662,0.999735,50,50,0.999699
