iteration,fuseTest,fuseResult
125,0,54.9693
125,1,4092.05
127,0,51.7594
127,1,4091.91
129,0,52.9072
129,1,4092.55
131,0,51.5605
131,1,4094.4
133,0,54.1316
133,1,4092.37
135,0,55.8775
135,1,4091.1
137,0,52.1317
137,1,4092.92
139,0,53.1621
139,1,4091.94
141,0,52.8502
141,1,4091.26
143,0,54.5007
143,1,4091.67
145,0,53.4312
145,1,4092.13
147,0,55.1494
147,1,4092.79
149,0,53.3505
149,1,4092.94
151,0,53.6911
151,1,4092.83
153,0,52.8751
153,1,4092.61
155,0,54.1667
155,1,4094.49
157,0,53.98
157,1,4092.3
159,0,54.1156
159,1,4093.08
161,0,55.6067
161,1,4093.28
163,0,53.5855
163,1,4093.7
165,0,55.2921
165,1,4092.81
167,0,55.2094
167,1,4093.04
169,0,54.0188
169,1,4091.78
171,0,55.2761
171,1,4093.4
173,0,53.7794
173,1,4091.59
175,0,55.3207
175,1,4093.62
177,0,54.1041
177,1,4091.24
179,0,55.1061
179,1,4094.17
181,0,53.8916
181,1,4091.66
183,0,55.8905
183,1,4094.88
185,0,53.8794
185,1,4091.35
187,0,54.5276
187,1,4093.34
189,0,54.0619
189,1,4091.44
191,0,53.8646
191,1,4091.7
193,0,52.8794
193,1,4091.95
195,0,54.6486
195,1,4094.76
197,0,51.6998
197,1,4092.32
199,0,54.122
199,1,4092.3
201,0,51.6776
201,1,4091.51
203,0,53.7921
203,1,4092.3
205,0,53.5375
205,1,4094.2
207,0,54.0101
207,1,4091.64
209,0,52.7836
209,1,4092.33
211,0,53.6594
211,1,4091.92
213,0,54.4194
213,1,4091.72
215,0,53.1009
215,1,4091.77
217,0,55.8319
217,1,4091.1
219,0,55.791
219,1,4092.06
221,0,52.3401
221,1,4093.97
223,0,52.9063
223,1,4094.7
225,0,53.9951
225,1,4092.51
227,0,55.3552
227,1,4093.6
229,0,53.7828
229,1,4092.28
231,0,54.7983
231,1,4091.51
233,0,52.661
233,1,4094.46
235,0,53.8795
235,1,4093.73
237,0,53.8857
237,1,4091.34
239,0,54.0564
239,1,4091.33
241,0,54.0313
241,1,4093.06
243,0,53.9984
243,1,4092.43
245,0,53.9969
245,1,4092.56
247,0,56.056
247,1,4091.82
249,0,54.3099
249,1,4091.52
251,0,53.1545
251,1,4092.17
253,0,52.8966
253,1,4093.06
255,0,54.0344
255,1,4091.7
257,0,55.8842
257,1,4092.19
259,0,53.8721
259,1,4093.2
261,0,51.9573
261,1,4091.89
263,0,55.9265
263,1,4093.31
265,0,54.7143
265,1,4091.96
267,0,56.4249
267,1,4092.12
269,0,52.9114
269,1,4094.79
271,0,53.6786
271,1,4091.94
273,0,52.4255
273,1,4092.03
275,0,53.7773
275,1,4091.24
277,0,53.1394
277,1,4091.31
279,0,56.1471
279,1,4093.89
281,0,54.0312
281,1,4092.73
283,0,52.029
283,1,4092.71
285,0,53.1568
285,1,4091.6
287,0,56.7869
287,1,4091.15
289,0,53.996
289,1,4091.77
291,0,55.3067
291,1,4091.97
293,0,54.3166
293,1,4092.11
295,0,52.797
295,1,4091.87
297,0,53.5483
297,1,4091.91
299,0,54.0198
299,1,4093.02
301,0,54.039
301,1,4093.98
303,0,54.0399
303,1,4092.62
305,0,52.0427
305,1,4092.05
307,0,54.5533
307,1,4092.84
309,0,54.31
309,1,4092.41
311,0,54.4951
311,1,4094.51
313,0,54.5463
313,1,4091.97
315,0,53.8611
315,1,4092.48
317,0,54.4887
317,1,4092.63
319,0,55.2907
319,1,4093.48
321,0,56.5913
321,1,4091.82
323,0,53.7136
323,1,4091.29
325,0,52.7558
325,1,4092.12
327,0,54.5817
327,1,4091.94
329,0,53.8542
329,1,4093.29
331,0,53.581
331,1,4091.11
333,0,55.7617
333,1,4091.88
335,0,54.1628
335,1,4093.36
337,0,54.4759
337,1,4093.25
339,0,54.925
339,1,4091.6
341,0,54.3625
341,1,4092.87
343,0,55.7976
343,1,4093.17
345,0,54.1032
345,1,4093.52
347,0,54.034
347,1,4093.61
349,0,54.3691
349,1,4093.58
351,0,52.9706
351,1,4093.33
353,0,55.093
353,1,4091.03
355,0,55.5931
355,1,4091.95
357,0,53.8483
357,1,4092.38
359,0,54.3464
359,1,4091.67
361,0,53.3377
361,1,4093.26
363,0,51.3452
363,1,4091.67
365,0,56.336
365,1,4091.64
367,0,54.188
367,1,4091.88
369,0,54.421
369,1,4091.95
371,0,54.1201
371,1,4092.75
373,0,53.713
373,1,4093.07
375,0,51.7369
375,1,4093.64
377,0,53.1376
377,1,4093.55
379,0,52.9551
379,1,4093.51
381,0,54.743
381,1,4092.13
383,0,54.1311
383,1,4091.93
385,0,53.5881
385,1,4092.16
387,0,52.9085
387,1,4093.51
389,0,53.6746
389,1,4092.51
391,0,53.909
391,1,4091.52
393,0,54.1991
393,1,4093.06
395,0,53.0872
395,1,4091.53
397,0,56.3435
397,1,4091.27
399,0,53.4723
399,1,4092.88
401,0,52.3565
401,1,4091.62
403,0,55.0395
403,1,4091.4
405,0,53.9188
405,1,4093.51
407,0,54.4379
407,1,4091.05
409,0,54.0411
409,1,4093.88
411,0,54.3054
411,1,4091.85
413,0,55.0889
413,1,4092.05
415,0,55.4579
415,1,4092.03
417,0,53.2768
417,1,4092.12
419,0,52.7095
419,1,4092.18
421,0,53.6891
421,1,4092.42
423,0,51.4234
423,1,4091.79
425,0,53.1484
425,1,4091.56
427,0,55.2409
427,1,4092.74
429,0,54.6321
429,1,4092.01
431,0,53.2602
431,1,4092.08
433,0,56.8785
433,1,4091.85
435,0,54.3222
435,1,4092.38
437,0,54.7549
437,1,4092.27
439,0,54.306
439,1,4091.94
441,0,55.2997
441,1,4091.89
443,0,56.8035
443,1,4092.19
445,0,56.5293
445,1,4093.6
447,0,52.5341
447,1,4094.08
449,0,52.6629
449,1,4091.49
451,0,53.8221
451,1,4092.54
453,0,53.8642
453,1,4093.04
455,0,53.9971
455,1,4093.54
457,0,53.9761
457,1,4091.33
459,0,53.489
459,1,4091.37
461,0,53.412
461,1,4092.06
463,0,52.6218
463,1,4091.6
465,0,53.5073
465,1,4092.89
467,0,54.2272
467,1,4091.93
469,0,56.6572
469,1,4092.25
471,0,54.7336
471,1,4091.06
473,0,54.407
473,1,4091.41
475,0,53.9541
475,1,4092.08
477,0,52.4013
477,1,4093.94
479,0,56.5359
479,1,4091.25
481,0,55.1431
481,1,4091.78
483,0,54.3639
483,1,4091.51
485,0,56.7747
485,1,4091.18
487,0,54.0761
487,1,4092.56
489,0,55.1305
489,1,4094.66
491,0,53.0635
491,1,4094.6
493,0,53.6235
493,1,4093.06
495,0,53.6494
495,1,4091.2
497,0,53.9072
497,1,4094.41
499,0,53.7402
499,1,4091.39
501,0,55.1488
501,1,4093.45
503,0,55.4161
503,1,4093.14
505,0,53.6407
505,1,4092.49
507,0,56.2913
507,1,4092.74
509,0,53.1097
509,1,4093.79
511,0,56.4323
511,1,4093.92
513,0,52.4818
513,1,4091.71
515,0,55.4014
515,1,4091.88
517,0,53.5562
517,1,4093.64
519,0,53.7622
519,1,4091.89
521,0,54.942
521,1,4091.31
523,0,53.9306
523,1,4093.27
525,0,54.1286
525,1,4091.77
527,0,54.0786
527,1,4092.49
529,0,51.5747
529,1,4092.78
531,0,51.351
531,1,4091.73
533,0,55.2969
533,1,4092.88
535,0,53.9178
535,1,4094.22
537,0,53.9604
537,1,4092.26
539,0,53.9142
539,1,4092.45
541,0,53.922
541,1,4094.8
543,0,52.5281
543,1,4091.76
545,0,54.8773
545,1,4093.48
547,0,54.053
547,1,4091.7
549,0,53.5614
549,1,4094.45
551,0,54.6677
551,1,4092
553,0,55.7613
553,1,4091.82
555,0,54.4721
555,1,4092.13
557,0,55.3824
557,1,4092.51
559,0,53.9746
559,1,4093.18
561,0,53.1429
561,1,4092.34
563,0,56.43
563,1,4091.85
565,0,55.0962
565,1,4091.93
567,0,52.2454
567,1,4092.61
569,0,53.643
569,1,4091.94
571,0,53.6725
571,1,4092.06
573,0,55.6785
573,1,4091.03
575,0,54.0409
575,1,4091.34
577,0,53.6799
577,1,4091.46
579,0,56.1063
579,1,4092.27
581,0,53.5301
581,1,4092.73
583,0,54.6866
583,1,4092.53
585,0,51.6395
585,1,4091.34
587,0,54.3898
587,1,4092.6
589,0,54.3975
589,1,4094.19
591,0,54.6403
591,1,4091.77
593,0,52.8712
593,1,4094.25
595,0,52.6099
595,1,4094.03
597,0,53.9062
597,1,4093.48
599,0,52.3762
599,1,4092.93
601,0,55.1054
601,1,4092.36
603,0,54.1205
603,1,4092.63
605,0,54.6318
605,1,4091.68
607,0,54.5744
607,1,4093.61
609,0,52.8931
609,1,4091.3
611,0,53.762
611,1,4091.6
613,0,53.852
613,1,4092.08
615,0,54.9797
615,1,4091.21
617,0,54.0575
617,1,4092.67
619,0,52.4719
619,1,4092.27
621,0,54.3113
621,1,4091.44
623,0,54.6674
623,1,4093.31
625,0,51.6756
625,1,4092.37
627,0,52.9978
627,1,4093.54
629,0,55.3766
629,1,4091.87
631,0,55.8078
631,1,4092.15
633,0,51.9067
633,1,4093.94
635,0,53.8621
635,1,4091.98
637,0,56.8425
637,1,4091.22
639,0,54.0654
639,1,4091.06
641,0,53.3024
641,1,4092
643,0,55.0159
643,1,4092.45
645,0,53.2902
645,1,4093.56
647,0,53.5843
647,1,4092.92
649,0,52.2649
649,1,4093.14
651,0,53.5509
651,1,4092.39
653,0,54.8075
653,1,4092.07
655,0,55.5714
655,1,4091.1
657,0,51.9626
657,1,4091.56
659,0,55.1677
659,1,4091.57
661,0,55.4528
661,1,4092.31
663,0,54.8284
663,1,4092.11
665,0,53.7291
665,1,4092.44
667,0,53.5658
667,1,4092.49
669,0,54.1595
669,1,4092.81
671,0,56.3797
671,1,4091.16
673,0,55.0683
673,1,4093.62
675,0,55.7488
675,1,4092.08
677,0,53.1768
677,1,4092.24
679,0,54.1254
679,1,4091.25
681,0,54.0768
681,1,4091.33
683,0,54.405
683,1,4092.68
685,0,54.5637
685,1,4092.02
687,0,54.798
687,1,4091.43
689,0,53.6217
689,1,4092.56
691,0,51.7429
691,1,4092.16
693,0,55.8583
693,1,4094.58
695,0,53.0176
695,1,4092.09
697,0,53.6657
697,1,4093.25
699,0,54.7453
699,1,4092.17
701,0,55.8523
701,1,4091.87
703,0,53.7039
703,1,4092.37
705,0,51.9552
705,1,4092.12
707,0,52.3179
707,1,4091.65
709,0,54.2065
709,1,4091.73
711,0,52.9452
711,1,4094.05
713,0,53.7763
713,1,4092.94
715,0,53.9977
715,1,4094.43
717,0,53.6204
717,1,4091.97
719,0,54.102
719,1,4093.8
721,0,51.798
721,1,4091.09
723,0,55.061
723,1,4092.16
725,0,52.9779
725,1,4093.81
727,0,53.6533
727,1,4092.69
729,0,52.3281
729,1,4092.57
731,0,54.748
731,1,4091.38
733,0,54.8153
733,1,4092.27
735,0,54.0295
735,1,4091.64
737,0,53.8973
737,1,4092
739,0,54.324
739,1,4091.04
741,0,53.9338
741,1,4092.41
743,0,53.5973
743,1,4091.95
745,0,54.5119
745,1,4092.88
747,0,53.7582
747,1,4092.56
749,0,52.7673
749,1,4091.27
751,0,53.697
751,1,4093.87
753,0,54.2212
753,1,4091.41
755,0,55.9382
755,1,4091.23
757,0,54.418
757,1,4091.14
759,0,55.448
759,1,4091.16
761,0,52.6798
761,1,4092.27
763,0,53.1982
763,1,4092.81
765,0,51.7648
765,1,4091.95
767,0,51.0496
767,1,4093.06
769,0,54.0677
769,1,4092.18
771,0,54.5976
771,1,4091.09
773,0,52.8828
773,1,4091.79
775,0,54.2224
775,1,4094.43
777,0,52.7457
777,1,4094.86
779,0,53.1056
779,1,4092.17
781,0,54.6566
781,1,4093.5
783,0,54.8167
783,1,4093.5
785,0,53.4059
785,1,4094.92
787,0,54.779
787,1,4092.21
789,0,54.3594
789,1,4093.93
791,0,51.9818
791,1,4094.74
793,0,54.0653
793,1,4094.47
795,0,54.1074
795,1,4091.79
797,0,52.8639
797,1,4093.44
799,0,56.2275
799,1,4092.08
801,0,55.1537
801,1,4095
803,0,52.7871
803,1,4091.78
805,0,53.679
805,1,4092.2
807,0,52.4814
807,1,4093.94
809,0,53.7127
809,1,4091.94
811,0,53.5013
811,1,4092.49
813,0,55.6019
813,1,4094.47
815,0,54.8388
815,1,4092
817,0,53.5822
817,1,4092.04
819,0,54.8545
819,1,4092.84
821,0,51.5527
821,1,4093.31
823,0,54.6364
823,1,4092.89
825,0,53.0741
825,1,4092.2
827,0,55.3681
827,1,4091.07
829,0,53.2939
829,1,4092.35
831,0,54.8478
831,1,4093.38
833,0,53.8242
833,1,4091.15
835,0,53.6252
835,1,4091.31
837,0,53.9491
837,1,4092.02
839,0,54.4048
839,1,4091.5
841,0,55.1746
841,1,4091.43
843,0,53.541
843,1,4092.31
845,0,52.753
845,1,4093.5
847,0,54.195
847,1,4091.29
849,0,53.9857
849,1,4092.26
851,0,55.7512
851,1,4093.47
853,0,54.0298
853,1,4093.31
855,0,53.9083
855,1,4093.04
857,0,54.2443
857,1,4092.19
859,0,51.6128
859,1,4092.16
861,0,54.4754
861,1,4092.39
863,0,54.213
863,1,4093
865,0,53.1879
865,1,4091.55
867,0,53.3622
867,1,4092.57
869,0,55.4812
869,1,4093.97
871,0,54.2039
871,1,4092.29
873,0,52.8697
873,1,4092.01
875,0,51.9077
875,1,4092.52
877,0,54.55
877,1,4093.19
879,0,54.3677
879,1,4092.39
881,0,54.2926
881,1,4092.07
883,0,54.1849
883,1,4093.24
885,0,55.1206
885,1,4091.89
887,0,51.2585
887,1,4091.53
889,0,52.9274
889,1,4093.48
891,0,54.6443
891,1,4092
893,0,54.6418
893,1,4091.98
895,0,54.3877
895,1,4092.84
897,0,52.2694
897,1,4091.99
899,0,52.3012
899,1,4094.91
901,0,54.5911
901,1,4092.33
903,0,54.1535
903,1,4092.91
905,0,53.5601
905,1,4091.26
907,0,52.8702
907,1,4092.67
909,0,56.339
909,1,4094.14
911,0,54.2855
911,1,4092.15
913,0,53.0685
913,1,4092.08
915,0,51.5306
915,1,4091.35
917,0,52.4295
917,1,4091.82
919,0,52.2112
919,1,4092.59
921,0,52.2938
921,1,4092.52
923,0,54.1642
923,1,4092.65
925,0,55.3671
925,1,4091.65
927,0,54.316
927,1,4092.33
929,0,54.5101
929,1,4091.91
931,0,55.0316
931,1,4091.96
933,0,55.1614
933,1,4092.51
935,0,55.026
935,1,4093.42
937,0,53.9709
937,1,4091.97
939,0,54.2606
939,1,4093.3
941,0,51.533
941,1,4091.74
943,0,54.2456
943,1,4093.33
945,0,55.3795
945,1,4093.43
947,0,53.5955
947,1,4094.31
949,0,52.4782
949,1,4091.43
951,0,53.1971
951,1,4091.69
953,0,52.079
953,1,4092.35
955,0,56.4707
955,1,4091.59
957,0,55.0545
957,1,4092.38
959,0,55.0861
959,1,4091.9
961,0,56.6439
961,1,4092.93
963,0,55.2203
963,1,4091.61
965,0,52.0361
965,1,4092.11
967,0,54.0738
967,1,4092.24
969,0,53.841
969,1,4092.68
971,0,53.498
971,1,4092
973,0,51.6476
973,1,4093.74
975,0,54.9009
975,1,4091.95
977,0,54.8655
977,1,4091.95
979,0,54.5239
979,1,4091.56
981,0,55.1678
981,1,4094.47
983,0,53.7681
983,1,4091.62
985,0,53.8948
985,1,4092.05
987,0,52.0537
987,1,4092.16
989,0,53.8147
989,1,4092.65
991,0,55.0715
991,1,4092.36
993,0,56.4023
993,1,4092.34
995,0,52.7555
995,1,4092.98
997,0,56.4257
997,1,4093.03
999,0,54.0085
999,1,4093.59
1001,0,56.3027
1001,1,4091.28
1003,0,52.9834
1003,1,4092.42
1005,0,55.0302
1005,1,4091.8
1007,0,52.6989
1007,1,4091.87
1009,0,52.5205
1009,1,4092.74
1011,0,55.0907
1011,1,4092.68
1013,0,56.2569
1013,1,4092.41
1015,0,53.4902
1015,1,4093.94
1017,0,53.7765
1017,1,4092.77
1019,0,54.5742
1019,1,4094.05
1021,0,53.6011
1021,1,4092.61
1023,0,54.4837
1023,1,4092.34
1025,0,54.13
1025,1,4091.67
1027,0,55.9587
1027,1,4094.91
1029,0,52.648
1029,1,4093.81
1031,0,54.1424
1031,1,4093.06
1033,0,56.9062
1033,1,4094.89
1035,0,53.9978
1035,1,4091.86
1037,0,52.3755
1037,1,4092.8
1039,0,53.807
1039,1,4091.14
1041,0,53.3324
1041,1,4091.89
1043,0,54.8153
1043,1,4091.85
1045,0,54.9328
1045,1,4094.38
1047,0,56.0256
1047,1,4091.98
1049,0,52.2176
1049,1,4092.04
1051,0,53.8522
1051,1,4091.6
1053,0,54.8018
1053,1,4091.81
1055,0,53.773
1055,1,4093.53
1057,0,54.4135
1057,1,4091.91
1059,0,52.2563
1059,1,4092.3
1061,0,52.1972
1061,1,4092.69
1063,0,55.8623
1063,1,4094.93
1065,0,54.1357
1065,1,4091.07
1067,0,53.2243
1067,1,4094.38
1069,0,55.2161
1069,1,4092.18
1071,0,51.8059
1071,1,4091.78
1073,0,55.9606
1073,1,4091.4
1075,0,53.076
1075,1,4092.25
1077,0,54.1291
1077,1,4091.7
1079,0,56.6309
1079,1,4091.84
1081,0,54.0637
1081,1,4092.12
1083,0,53.3619
1083,1,4091.71
1085,0,53.9591
1085,1,4091.16
1087,0,54.9514
1087,1,4093.14
1089,0,53.8562
1089,1,4091.13
1091,0,54.3629
1091,1,4093.32
1093,0,52.0048
1093,1,4092.35
1095,0,53.5105
1095,1,4091.52
1097,0,54.0074
1097,1,4092.59
1099,0,55.5168
1099,1,4091.36
1101,0,52.4125
1101,1,4092.33
1103,0,54.4472
1103,1,4092.34
1105,0,51.6215
1105,1,4091.82
1107,0,52.1783
1107,1,4091.64
1109,0,55.0451
1109,1,4092.41
1111,0,53.8141
1111,1,4092.05
1113,0,53.809
1113,1,4094.16
1115,0,54.2615
1115,1,4092.06
1117,0,51.7896
1117,1,4091.97
1119,0,54.2462
1119,1,4091.37
1121,0,55.0058
1121,1,4092.1
1123,0,53.5865
1123,1,4092
1125,0,56.6501
1125,1,4091.06
1127,0,56.0612
1127,1,4092.13
1129,0,55.5031
1129,1,4092.16
1131,0,53.7849
1131,1,4091.7
1133,0,54.9138
1133,1,4092.9
1135,0,52.3631
1135,1,4091.95
1137,0,56.2274
1137,1,4092.37
1139,0,54.5134
1139,1,4091.73
1141,0,54.3238
1141,1,4093.07
1143,0,54.7767
1143,1,4091.31
1145,0,56.9463
1145,1,4092.2
1147,0,55.4588
1147,1,4093.43
1149,0,52.7362
1149,1,4091.44
1151,0,53.9803
1151,1,4091.9
1153,0,53.3637
1153,1,4091.72
1155,0,53.0565
1155,1,4091.16
1157,0,53.8366
1157,1,4091.6
1159,0,54.5551
1159,1,4092.01
1161,0,54.2467
1161,1,4093.35
1163,0,53.771
1163,1,4093.29
1165,0,52.8268
1165,1,4093.5
1167,0,54.1147
1167,1,4092.24
1169,0,53.7949
1169,1,4093.82
1171,0,55.6595
1171,1,4092.01
1173,0,52.6254
1173,1,4092.6
1175,0,54.0595
1175,1,4091.77
1177,0,52.0288
1177,1,4092.22
1179,0,51.661
1179,1,4092.86
1181,0,56.5818
1181,1,4091.95
1183,0,54.7961
1183,1,4093.94
1185,0,52.6144
1185,1,4091.1
1187,0,53.3113
1187,1,4091.44
1189,0,54.5122
1189,1,4091.38
1191,0,53.976
1191,1,4092.3
1193,0,53.2728
1193,1,4091.74
1195,0,54.0281
1195,1,4092.76
1197,0,55.0629
1197,1,4091.84
1199,0,53.8468
1199,1,4091.7
1201,0,56.5976
1201,1,4091.02
1203,0,53.1167
1203,1,4093.79
1205,0,53.4046
1205,1,4091.69
1207,0,53.8186
1207,1,4093.69
1209,0,55.5534
1209,1,4094.22
1211,0,53.1703
1211,1,4092.89
1213,0,53.5163
1213,1,4092.09
1215,0,54.3411
1215,1,4091.68
1217,0,55.63
1217,1,4094.65
1219,0,54.1547
1219,1,4093.98
1221,0,53.7362
1221,1,4092.02
1223,0,53.101
1223,1,4092.29
1225,0,54.8853
1225,1,4093.66
1227,0,51.1189
1227,1,4091.81
1229,0,55.2253
1229,1,4092.52
1231,0,55.3436
1231,1,4093.14
1233,0,53.5233
1233,1,4091.95
1235,0,52.934
1235,1,4092.01
1237,0,53.8841
1237,1,4093.29
1239,0,52.8179
1239,1,4093.87
1241,0,53.6768
1241,1,4091.77
1243,0,52.5645
1243,1,4091.99
1245,0,54.3632
1245,1,4091.24
1247,0,53.709
1247,1,4092.01
1249,0,53.9119
1249,1,4091.55
1251,0,55.3518
1251,1,4091.42
1253,0,53.422
1253,1,4091.85
1255,0,53.5615
1255,1,4093.3
1257,0,53.6907
1257,1,4092.13
1259,0,53.3111
1259,1,4093.58
1261,0,53.626
1261,1,4092.52
1263,0,54.6844
1263,1,4091.72
1265,0,54.0737
1265,1,4093.6
1267,0,54.3078
1267,1,4094.06
1269,0,53.7095
1269,1,4092.12
1271,0,52.6385
1271,1,4092.3
1273,0,54.6493
1273,1,4092
1275,0,54.2354
1275,1,4091.26
1277,0,53.0583
1277,1,4092.81
1279,0,54.5939
1279,1,4091.02
1281,0,53.4201
1281,1,4091.29
1283,0,55.608
1283,1,4091.97
1285,0,52.2925
1285,1,4091.82
1287,0,54.0106
1287,1,4092.47
1289,0,54.7884
1289,1,4092.78
1291,0,54.4121
1291,1,4092.7
1293,0,52.5441
1293,1,4093.3
1295,0,54.3011
1295,1,4094.37
1297,0,53.6187
1297,1,4093.38
1299,0,53.2722
1299,1,4091.58
1301,0,55.5174
1301,1,4092.06
1303,0,54.1093
1303,1,4091.82
1305,0,56.0201
1305,1,4092.79
1307,0,54.3831
1307,1,4093.97
1309,0,55.5456
1309,1,4091.73
1311,0,52.7357
1311,1,4093.97
1313,0,54.2945
1313,1,4091.74
1315,0,55.4185
1315,1,4093.8
1317,0,56.7634
1317,1,4091.84
1319,0,52.9728
1319,1,4092.42
1321,0,54.3313
1321,1,4093.16
1323,0,53.5
1323,1,4091.12
1325,0,53.6316
1325,1,4093.05
1327,0,54.9856
1327,1,4092.62
1329,0,54.0997
1329,1,4091.33
1331,0,54.0317
1331,1,4092.36
1333,0,52.8869
1333,1,4091.45
1335,0,55.324
1335,1,4091.9
1337,0,53.8195
1337,1,4092.76
1339,0,53.4261
1339,1,4092.6
1341,0,53.726
1341,1,4092.76
1343,0,53.9251
1343,1,4092.1
1345,0,53.6512
1345,1,4093
1347,0,52.2846
1347,1,4091.48
1349,0,54.7244
1349,1,4091.62
1351,0,54.3458
1351,1,4091.26
1353,0,53.6359
1353,1,4092.57
1355,0,56.087
1355,1,4093.54
1357,0,55.311
1357,1,4091.56
1359,0,54.4577
1359,1,4093.54
1361,0,55.8669
1361,1,4092.42
1363,0,53.4608
1363,1,4091.7
1365,0,55.5797
1365,1,4092.23
1367,0,53.5296
1367,1,4092.62
1369,0,52.5464
1369,1,4093.64
1371,0,53.3885
1371,1,4092.85
1373,0,54.9697
1373,1,4091.49
1375,0,56.4072
1375,1,4091.24
1377,0,51.6308
1377,1,4091.04
1379,0,55.3854
1379,1,4092.68
1381,0,54.3528
1381,1,4092.41
1383,0,52.2756
1383,1,4092.06
1385,0,54.0802
1385,1,4093.9
1387,0,54.0131
1387,1,4091.02
1389,0,54.1231
1389,1,4091.71
1391,0,54.7437
1391,1,4091.64
1393,0,53.7691
1393,1,4091.22
1395,0,54.4415
1395,1,4094.82
1397,0,52.1404
1397,1,4092.28
1399,0,56.0718
1399,1,4093.05
1401,0,54.3233
1401,1,4092.18
1403,0,56.9848
1403,1,4092.8
1405,0,52.9929
1405,1,4092.13
1407,0,54.0656
1407,1,4092.26
1409,0,53.4574
1409,1,4092.33
1411,0,53.5081
1411,1,4092.63
1413,0,55.2628
1413,1,4092
1415,0,52.5459
1415,1,4092.27
1417,0,56.0089
1417,1,4093.39
1419,0,53.7549
1419,1,4091.19
1421,0,56.1063
1421,1,4092.84
1423,0,53.3163
1423,1,4093.44
1425,0,52.0085
1425,1,4091.42
1427,0,53.8078
1427,1,4092.23
1429,0,56.5129
1429,1,4091.88
1431,0,51.3795
1431,1,4093.38
1433,0,54.4929
1433,1,4091.33
1435,0,53.9221
1435,1,4093.27
1437,0,53.6939
1437,1,4091.78
1439,0,56.5661
1439,1,4091.26
1441,0,54.1605
1441,1,4093.53
1443,0,55.2437
1443,1,4091.51
1445,0,53.6394
1445,1,4093.89
1447,0,54.0261
1447,1,4093.35
1449,0,55.8433
1449,1,4093.74
1451,0,54.5749
1451,1,4091.18
1453,0,53.6912
1453,1,4091.32
1455,0,53.9291
1455,1,4091.81
1457,0,55.9802
1457,1,4092.9
1459,0,54.9434
1459,1,4093.74
1461,0,53.5045
1461,1,4091.89
1463,0,53.3246
1463,1,4092.38
1465,0,54.3478
1465,1,4091.4
1467,0,54.498
1467,1,4091.99
1469,0,54.2307
1469,1,4093.7
1471,0,54.0631
1471,1,4094.56
1473,0,53.9323
1473,1,4091.13
1475,0,53.8735
1475,1,4091.87
1477,0,52.6186
1477,1,4092.24
1479,0,53.7375
1479,1,4093.51
1481,0,55.9519
1481,1,4092.24
1483,0,54.0495
1483,1,4091.79
1485,0,54.1283
1485,1,4092.04
1487,0,54.078
1487,1,4091.45
1489,0,55.2404
1489,1,4093.56
1491,0,53.1953
1491,1,4092.58
1493,0,53.5426
1493,1,4091.4
1495,0,54.2357
1495,1,4092.5
1497,0,56.3961
1497,1,4092.81
1499,0,55.0871
1499,1,4092.63
1501,0,53.3676
1501,1,4092.17
1503,0,56.0989
1503,1,4092.64
1505,0,54.3949
1505,1,4091.93
1507,0,53.3841
