1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
2.0000000000000000e+00,9.8621571031985977e-01,9.2882755484617241e-01,2.0000000000000000e+00,2.0000000000000000e+00,9.5752163258301604e-01
3.0000000000000000e+00,9.8094927128476861e-01,9.2525958467383440e-01,3.0000000000000000e+00,3.0000000000000000e+00,9.5310442797930151e-01
4.0000000000000000e+00,9.8388482507399710e-01,9.4188150052427855e-01,4.0000000000000000e+00,4.0000000000000000e+00,9.6288316279913788e-01
5.0000000000000000e+00,9.8477874037779378e-01,9.3191251795512586e-01,5.0000000000000000e+00,5.0000000000000000e+00,9.5834562916645982e-01
6.0000000000000000e+00,9.8564908945141172e-01,9.2969898621960800e-01,6.0000000000000000e+00,6.0000000000000000e+00,9.5767403783550986e-01
7.0000000000000000e+00,9.8689033727356723e-01,9.3530261747750720e-01,7.0000000000000000e+00,7.0000000000000000e+00,9.6109647737553716e-01
8.0000000000000000e+00,9.8728483587966331e-01,9.3733528423221868e-01,8.0000000000000000e+00,8.0000000000000000e+00,9.6231006005594100e-01
9.0000000000000000e+00,9.7875189255329942e-01,9.4138587082757796e-01,9.0000000000000000e+00,9.0000000000000000e+00,9.6006888169043869e-01
1.0000000000000000e+01,9.7272546226737444e-01,9.4459895172552211e-01,1.0000000000000000e+01,1.0000000000000000e+01,9.5866220699644822e-01
1.1000000000000000e+01,9.6711365494400348e-01,9.4306132945435306e-01,1.1000000000000000e+01,1.1000000000000000e+01,9.5508749219917821e-01
1.2000000000000000e+01,9.6605120369669450e-01,9.3959642273388655e-01,1.2000000000000000e+01,1.2000000000000000e+01,9.5282381321529053e-01
1.3000000000000000e+01,9.6376752308130620e-01,9.4219429786538333e-01,1.3000000000000000e+01,1.3000000000000000e+01,9.5298091047334477e-01
1.4000000000000000e+01,9.5882135501062338e-01,9.4451685962554810e-01,1.4000000000000000e+01,1.4000000000000000e+01,9.5166910731808585e-01
1.5000000000000000e+01,9.5803434913772068e-01,9.4105333035591798e-01,1.5000000000000000e+01,1.5000000000000000e+01,9.4954383974681933e-01
1.6000000000000000e+01,9.5933329202049866e-01,9.3979009116462320e-01,1.6000000000000000e+01,1.6000000000000000e+01,9.4956169159256087e-01
1.7000000000000000e+01,9.6013295349266314e-01,9.4189322819501697e-01,1.7000000000000000e+01,1.7000000000000000e+01,9.5101309084383989e-01
1.8000000000000000e+01,9.6055831055398810e-01,9.4392395310268817e-01,1.8000000000000000e+01,1.8000000000000000e+01,9.5224113182833825e-01
1.9000000000000000e+01,9.6153427810934933e-01,9.4564782644811218e-01,1.9000000000000000e+01,1.9000000000000000e+01,9.5359105227873076e-01
2.0000000000000000e+01,9.6269707670141924e-01,9.4592203104435524e-01,2.0000000000000000e+01,2.0000000000000000e+01,9.5430955387288718e-01
