iteration,fuseTest,fuseResult
223,1,4092.09
225,0,53.0378
225,1,4091.57
227,0,54.2724
227,1,4091.75
229,0,53.9147
229,1,4092.05
231,0,53.2136
231,1,4091.16
233,0,54.2527
233,1,4091.35
235,0,52.4935
235,1,4091.88
237,0,53.9052
237,1,4091.98
239,0,54.1648
239,1,4091.65
241,0,53.464
241,1,4091.83
243,0,53.253
243,1,4093.8
245,0,53.7513
245,1,4092.46
247,0,56.1475
247,1,4091.94
249,0,54.1777
249,1,4091.77
251,0,52.496
251,1,4092.86
253,0,53.9774
253,1,4091.36
255,0,51.5256
255,1,4092.78
257,0,52.7568
257,1,4094.07
259,0,54.5936
259,1,4093.75
261,0,55.3383
261,1,4091.22
263,0,54.0554
263,1,4092.17
265,0,55.576
265,1,4092
267,0,52.6045
267,1,4092.87
269,0,54.0873
269,1,4091.66
271,0,56.903
271,1,4092.06
273,0,51.9181
273,1,4092.09
275,0,56.5729
275,1,4093.32
277,0,51.6548
277,1,4091.81
279,0,54.7031
279,1,4091.68
281,0,51.5564
281,1,4092.33
283,0,55.206
283,1,4093.52
285,0,54.989
285,1,4093.88
287,0,55.0988
287,1,4093.54
289,0,54.625
289,1,4092.28
291,0,54.5445
291,1,4094.14
293,0,53.5555
293,1,4091.02
295,0,54.1012
295,1,4091.32
297,0,53.7986
297,1,4093.5
299,0,55.7164
299,1,4091.89
301,0,54.5497
301,1,4091.83
303,0,53.2027
303,1,4092.15
305,0,52.0814
305,1,4093.1
307,0,53.7973
307,1,4092.8
309,0,56.1832
309,1,4092.2
311,0,55.3715
311,1,4091.82
313,0,53.2319
313,1,4091.62
315,0,52.1784
315,1,4091.75
317,0,54.0734
317,1,4092.14
319,0,54.975
319,1,4092.17
321,0,54.826
321,1,4091.65
323,0,54.3922
323,1,4092.03
325,0,51.9849
325,1,4092.92
327,0,54.5452
327,1,4092.89
329,0,52.5409
329,1,4093.77
331,0,53.4004
331,1,4091.1
333,0,56.344
333,1,4092.16
335,0,52.2396
335,1,4092.91
337,0,51.7364
337,1,4094.04
339,0,52.9686
339,1,4091.09
341,0,53.1412
341,1,4091.51
343,0,55.2768
343,1,4092
345,0,55.2197
345,1,4092.62
347,0,54.9276
347,1,4092.25
349,0,53.6272
349,1,4093.7
351,0,51.9753
351,1,4094.14
353,0,54.8283
353,1,4091.93
355,0,54.125
355,1,4092.43
357,0,55.6169
357,1,4091.89
359,0,53.8555
359,1,4091.97
361,0,55.6833
361,1,4092.17
363,0,54.9824
363,1,4091.92
365,0,56.3199
365,1,4091.4
367,0,53.2854
367,1,4093.81
369,0,53.0972
369,1,4092.53
371,0,55.5508
371,1,4094.1
373,0,56.5921
373,1,4091.8
375,0,54.5997
375,1,4091.8
377,0,53.6166
377,1,4093
379,0,53.8299
379,1,4093.04
381,0,54.8371
381,1,4092.44
383,0,54.0793
383,1,4093.91
385,0,55.1462
385,1,4093.75
387,0,51.3575
387,1,4092.04
389,0,54.9121
389,1,4091.92
391,0,53.8076
391,1,4091.83
393,0,51.1678
393,1,4092.07
395,0,53.9041
395,1,4092.02
397,0,52.864
397,1,4093.01
399,0,51.6519
399,1,4093.72
401,0,54.7029
401,1,4091.62
403,0,55.2971
403,1,4092.42
405,0,53.94
405,1,4091.03
407,0,54.2729
407,1,4093.85
409,0,53.9946
409,1,4093.58
411,0,52.2982
411,1,4094.35
413,0,54.302
413,1,4091.62
415,0,53.9545
415,1,4093.46
417,0,53.0456
417,1,4091.99
419,0,52.5462
419,1,4093.93
421,0,55.5612
421,1,4091.75
423,0,53.7286
423,1,4091.95
425,0,54.2792
425,1,4091.54
427,0,53.7204
427,1,4092.27
429,0,53.2844
429,1,4094.57
431,0,52.7688
431,1,4091.02
433,0,55.1376
433,1,4092.24
435,0,53.9522
435,1,4092.11
437,0,53.5655
437,1,4091.86
439,0,53.0323
439,1,4092.31
441,0,56.3004
441,1,4094.24
443,0,53.4864
443,1,4092.53
445,0,56.102
445,1,4092.4
447,0,53.6465
447,1,4092.98
449,0,54.3898
449,1,4091.94
451,0,52.0103
451,1,4092.35
453,0,53.8292
453,1,4092.18
455,0,54.1081
455,1,4091.15
457,0,53.9669
457,1,4091.53
459,0,55.0035
459,1,4092.09
461,0,55.5407
461,1,4094.59
463,0,52.5515
463,1,4093.06
465,0,54.0923
465,1,4093.57
467,0,53.9781
467,1,4092.19
469,0,55.8481
469,1,4093.82
471,0,56.2594
471,1,4092.29
473,0,53.984
473,1,4092.13
475,0,52.2642
475,1,4091.93
477,0,51.6109
477,1,4093.47
479,0,54.9824
479,1,4092.26
481,0,53.9248
481,1,4091.46
483,0,52.5729
483,1,4092.11
485,0,52.4182
485,1,4091.96
487,0,52.5315
487,1,4092.29
489,0,54.064
489,1,4092.44
491,0,52.0171
491,1,4091.83
493,0,53.3737
493,1,4091.03
495,0,53.3769
495,1,4094.28
497,0,54.0915
497,1,4091.7
499,0,53.9431
499,1,4091.75
501,0,53.8805
501,1,4091.9
503,0,54.0721
503,1,4092.96
505,0,54.2428
505,1,4092.14
507,0,54.2709
507,1,4093.9
509,0,52.8095
509,1,4092.65
511,0,53.8246
511,1,4093.19
513,0,54.4547
513,1,4091.83
515,0,53.857
515,1,4091.53
517,0,53.4741
517,1,4091.25
519,0,54.7561
519,1,4091.95
521,0,53.2328
521,1,4091.67
523,0,56.2584
523,1,4091.94
525,0,54.0477
525,1,4093.91
527,0,53.6469
527,1,4092.09
529,0,52.8031
529,1,4092.55
531,0,52.7103
531,1,4091.97
533,0,52.8048
533,1,4091.66
535,0,54.0821
535,1,4091.89
537,0,54.534
537,1,4092.09
539,0,54.9525
539,1,4093.43
541,0,53.2437
541,1,4092.04
543,0,51.2241
543,1,4091.62
545,0,54.2874
545,1,4094.43
547,0,54.1143
547,1,4091.65
549,0,56.0475
549,1,4091.96
551,0,55.5445
551,1,4092.45
553,0,55.2483
553,1,4092.45
555,0,53.9445
555,1,4092.78
557,0,54.0953
557,1,4091.1
559,0,54.5764
559,1,4093.94
561,0,53.7608
561,1,4092.64
563,0,52.6339
563,1,4091.56
565,0,53.386
565,1,4091.89
567,0,54.1943
567,1,4092.51
569,0,51.9344
569,1,4094.11
571,0,54.7682
571,1,4094.41
573,0,52.5478
573,1,4091.28
575,0,55.1482
575,1,4092.04
577,0,52.4985
577,1,4092.51
579,0,53.1466
579,1,4093.95
581,0,53.9599
581,1,4092.37
583,0,54.5995
583,1,4094.52
585,0,53.793
585,1,4094.17
587,0,53.622
587,1,4091.92
589,0,54.0226
589,1,4092.33
591,0,53.5904
591,1,4094.57
593,0,55.2189
593,1,4091.19
595,0,53.7522
595,1,4091.62
597,0,53.8539
597,1,4092.91
599,0,53.9194
599,1,4093.04
601,0,51.2112
601,1,4092.5
603,0,54.6699
603,1,4094.77
605,0,54.2866
605,1,4091.91
607,0,53.3853
607,1,4092.09
609,0,53.0156
609,1,4092.67
611,0,55.2143
611,1,4094.09
613,0,54.5506
613,1,4092.52
615,0,54.2793
615,1,4092.95
617,0,53.9887
617,1,4094.34
619,0,53.6179
619,1,4092.33
621,0,52.1482
621,1,4092.41
623,0,53.843
623,1,4091.64
625,0,56.2186
625,1,4093.06
627,0,54.9225
627,1,4092.17
629,0,51.0937
629,1,4091.68
631,0,52.9281
631,1,4092.98
633,0,52.9413
633,1,4092.63
635,0,54.7832
635,1,4093.77
637,0,55.6879
637,1,4092.18
639,0,56.9275
639,1,4093.26
641,0,53.7785
641,1,4091.94
643,0,55.2363
643,1,4091.7
645,0,51.7988
645,1,4093.27
647,0,54.442
647,1,4092.22
649,0,53.9992
649,1,4092.96
651,0,52.5645
651,1,4093.37
653,0,55.004
653,1,4094.53
655,0,54.9932
655,1,4094.13
657,0,52.8287
657,1,4092.31
659,0,54.9756
659,1,4092.99
661,0,52.9741
661,1,4093.83
663,0,51.9486
663,1,4091.83
665,0,52.8836
665,1,4091.82
667,0,52.2873
667,1,4091.74
669,0,54.9523
669,1,4093.17
671,0,55.2509
671,1,4092.23
673,0,55.0381
673,1,4094.66
675,0,55.53
675,1,4091.96
677,0,54.2829
677,1,4092
679,0,56.0578
679,1,4092.82
681,0,55.2785
681,1,4094.02
683,0,53.3334
683,1,4091.58
685,0,54.1394
685,1,4091.96
687,0,54.8582
687,1,4092.52
689,0,51.2159
689,1,4091.77
691,0,52.2774
691,1,4091.9
693,0,53.821
693,1,4094.32
695,0,53.3041
695,1,4091.38
697,0,55.7371
697,1,4091.52
699,0,54.0026
699,1,4091.24
701,0,55.3876
701,1,4091.47
703,0,54.2079
703,1,4091.9
705,0,53.9982
705,1,4091.66
707,0,52.5328
707,1,4092.18
709,0,51.3233
709,1,4092.79
711,0,54.1297
711,1,4092.12
713,0,54.2683
713,1,4092.05
715,0,55.2043
715,1,4091.38
717,0,54.8235
717,1,4092.62
719,0,53.064
719,1,4091.28
721,0,53.7236
721,1,4094.07
723,0,55.9378
723,1,4092.8
725,0,55.1503
725,1,4091.59
727,0,55.2914
727,1,4091.18
729,0,53.4468
729,1,4094.18
731,0,55.8107
731,1,4093.93
733,0,54.4778
733,1,4093.53
735,0,51.9621
735,1,4092.15
737,0,56.7875
737,1,4091.53
739,0,51.9953
739,1,4092.74
741,0,52.807
741,1,4093.27
743,0,53.5697
743,1,4093.8
745,0,54.7793
745,1,4091.06
747,0,53.3299
747,1,4092.01
749,0,54.1888
749,1,4093.26
751,0,51.7286
751,1,4091.57
753,0,52.0647
753,1,4091.72
755,0,54.0374
755,1,4092.2
757,0,53.2663
757,1,4091.98
759,0,54.8927
759,1,4091.64
761,0,54.346
761,1,4092.68
763,0,51.9706
763,1,4091.73
765,0,53.8611
765,1,4092.22
767,0,53.5353
767,1,4093.43
769,0,53.9125
769,1,4091.78
771,0,55.2444
771,1,4094.64
773,0,56.6871
773,1,4091.59
775,0,54.1481
775,1,4092.7
777,0,53.942
777,1,4093.38
779,0,53.1381
779,1,4091.62
781,0,53.7808
781,1,4093.1
783,0,54.812
783,1,4091.6
785,0,55.0227
785,1,4092.04
787,0,53.312
787,1,4094.94
789,0,53.7956
789,1,4092.36
791,0,54.3863
791,1,4093.1
793,0,51.2571
793,1,4091.11
795,0,52.4872
795,1,4091.86
797,0,51.9591
797,1,4091.16
799,0,56.1591
799,1,4093.15
801,0,53.6505
801,1,4092.19
803,0,54.4537
803,1,4091.09
805,0,54.4356
805,1,4092.04
807,0,54.9498
807,1,4091.67
809,0,53.3296
809,1,4091.57
811,0,54.0902
811,1,4093.46
813,0,52.7449
813,1,4091.11
815,0,53.7767
815,1,4091.68
817,0,55.288
817,1,4093.04
819,0,53.5886
819,1,4092.14
821,0,52.4349
821,1,4092.62
823,0,54.6601
823,1,4092.55
825,0,55.7863
825,1,4091.95
827,0,53.9268
827,1,4093.6
829,0,54.0034
829,1,4094.53
831,0,54.4913
831,1,4092.73
833,0,53.1578
833,1,4091.94
835,0,55.0537
835,1,4093.81
837,0,54.7679
837,1,4091.64
839,0,53.212
839,1,4091.18
841,0,55.5119
841,1,4091.74
843,0,53.4606
843,1,4091.24
845,0,54.4199
845,1,4092.62
847,0,55.0666
847,1,4093.37
849,0,55.818
849,1,4094.07
851,0,53.9809
851,1,4091.64
853,0,53.9512
853,1,4093.39
855,0,53.0789
855,1,4091.01
857,0,53.9767
857,1,4091.81
859,0,53.8774
859,1,4092.75
861,0,52.3808
861,1,4091.45
863,0,53.077
863,1,4091.63
865,0,54.5635
865,1,4091.45
867,0,52.6352
867,1,4091.19
869,0,51.9461
869,1,4092.65
871,0,52.5579
871,1,4092
873,0,54.9165
873,1,4092
875,0,53.4929
875,1,4092.18
877,0,52.5774
877,1,4092.37
879,0,54.6259
879,1,4091.01
881,0,51.1882
881,1,4093.24
883,0,54.0886
883,1,4093.33
885,0,53.8958
885,1,4092.34
887,0,53.0379
887,1,4092.12
889,0,54.8161
889,1,4094.04
891,0,54.3997
891,1,4092.38
893,0,52.0277
893,1,4092.06
895,0,54.1287
895,1,4092.82
897,0,53.3394
897,1,4092.34
899,0,54.0551
899,1,4092.83
901,0,54.8282
901,1,4091.94
903,0,52.8055
903,1,4092.1
905,0,53.33
905,1,4094.23
907,0,55.0005
907,1,4092.82
909,0,54.6384
909,1,4093.12
911,0,54.3309
911,1,4093.47
913,0,52.4121
913,1,4091.78
915,0,54.5598
915,1,4091.47
917,0,54.1773
917,1,4092.88
919,0,55.9015
919,1,4091.76
921,0,54.1025
921,1,4092.04
923,0,54.9134
923,1,4092.34
925,0,54.3183
925,1,4092.01
927,0,55.9569
927,1,4093.18
929,0,54.3176
929,1,4094.11
931,0,53.8471
931,1,4092.24
933,0,54.7744
933,1,4094.39
935,0,51.9472
935,1,4092.07
937,0,54.1893
937,1,4093.04
939,0,51.9975
939,1,4092.01
941,0,53.9122
941,1,4092.06
943,0,52.3832
943,1,4091.92
945,0,53.9361
945,1,4092.79
947,0,53.3086
947,1,4091.87
949,0,53.2489
949,1,4091.68
951,0,53.2488
951,1,4095
953,0,54.7243
953,1,4091.07
955,0,53.5506
955,1,4093.2
957,0,54.9648
957,1,4093.51
959,0,54.9018
959,1,4092.76
961,0,53.2776
961,1,4092.91
963,0,54.6273
963,1,4092.07
965,0,52.8975
965,1,4091.93
967,0,54.0329
967,1,4093.12
969,0,54.8843
969,1,4091.35
971,0,54.3485
971,1,4092.24
973,0,53.3641
973,1,4093.06
975,0,55.1328
975,1,4092.17
977,0,53.935
977,1,4092.8
979,0,54.249
979,1,4091.33
981,0,53.8553
981,1,4091.45
983,0,54.7753
983,1,4092.94
985,0,53.7208
985,1,4092.17
987,0,53.8286
987,1,4091.7
989,0,54.2121
989,1,4092.93
991,0,54.0723
991,1,4091.85
993,0,52.1353
993,1,4093
995,0,51.9619
995,1,4093.04
997,0,51.0315
997,1,4091.76
999,0,54.9009
999,1,4092.97
1001,0,53.9864
1001,1,4092.65
1003,0,52.3742
1003,1,4092.81
1005,0,54.3733
1005,1,4091.72
1007,0,54.0466
1007,1,4093.1
1009,0,55.5313
1009,1,4091.21
1011,0,52.4275
1011,1,4093.02
1013,0,54.5652
1013,1,4091.34
1015,0,52.6617
1015,1,4091.89
1017,0,54.1129
1017,1,4092.37
1019,0,53.5071
1019,1,4094.3
1021,0,52.0217
1021,1,4091.52
1023,0,55.0509
1023,1,4093.11
1025,0,54.8266
1025,1,4092.6
1027,0,53.717
1027,1,4092.65
1029,0,53.8316
1029,1,4092.46
1031,0,55.7595
1031,1,4091.65
1033,0,53.775
1033,1,4092.69
1035,0,54.2588
1035,1,4092.18
1037,0,54.1642
1037,1,4091.78
1039,0,54.2865
1039,1,4091.67
1041,0,54.8469
1041,1,4092.7
1043,0,53.0922
1043,1,4092.35
1045,0,54.504
1045,1,4092.02
1047,0,53.7455
1047,1,4091.83
1049,0,55.4838
1049,1,4091.79
1051,0,56.1698
1051,1,4092.78
1053,0,52.3214
1053,1,4092.96
1055,0,51.7052
1055,1,4092.22
1057,0,53.7305
1057,1,4092.59
1059,0,54.0475
1059,1,4092.98
1061,0,54.4421
1061,1,4094.16
1063,0,54.1885
1063,1,4092.31
1065,0,53.7291
1065,1,4092.12
1067,0,53.3268
1067,1,4091.78
1069,0,54.9453
1069,1,4091.16
1071,0,53.8668
1071,1,4091.85
1073,0,52.6261
1073,1,4094.52
1075,0,54.3791
1075,1,4091.46
1077,0,54.1515
1077,1,4091.98
1079,0,55.9432
1079,1,4093.82
1081,0,54.0822
1081,1,4094.65
1083,0,52.9043
1083,1,4094.8
1085,0,54.9835
1085,1,4094.28
1087,0,52.7341
1087,1,4091.45
1089,0,53.8164
1089,1,4092.01
1091,0,52.586
1091,1,4092.52
1093,0,55.4355
1093,1,4092.25
1095,0,53.1326
1095,1,4092.1
1097,0,52.9021
1097,1,4093.63
1099,0,55.3862
1099,1,4091.53
1101,0,55.2111
1101,1,4092.06
1103,0,54.0016
1103,1,4092.75
1105,0,51.3081
1105,1,4093.45
1107,0,54.6545
1107,1,4093.44
1109,0,55.942
1109,1,4091.62
1111,0,52.8119
1111,1,4093.95
1113,0,53.2816
1113,1,4091.48
1115,0,56.6136
1115,1,4092.28
1117,0,54.0328
1117,1,4094.29
1119,0,54.3972
1119,1,4091.61
1121,0,53.9068
1121,1,4092.77
1123,0,53.8829
1123,1,4092.54
1125,0,55.4952
1125,1,4091.93
1127,0,51.61
1127,1,4091.39
1129,0,53.094
1129,1,4092.01
1131,0,55.138
1131,1,4092.92
1133,0,55.5016
1133,1,4092.66
1135,0,54.2739
1135,1,4093.27
1137,0,54.206
1137,1,4092.69
1139,0,53.3418
1139,1,4092.96
1141,0,53.5756
1141,1,4091.39
1143,0,56.2743
1143,1,4092.94
1145,0,53.5192
1145,1,4092.22
1147,0,54.721
1147,1,4094.37
1149,0,54.0448
1149,1,4092.3
1151,0,54.6791
1151,1,4092.03
1153,0,53.2851
1153,1,4094.03
1155,0,56.6969
1155,1,4091.65
1157,0,55.93
1157,1,4091.56
1159,0,54.1081
1159,1,4092.15
1161,0,52.9305
1161,1,4091.18
1163,0,53.9159
1163,1,4093.78
1165,0,56.9933
1165,1,4092.05
1167,0,54.0181
1167,1,4091.72
1169,0,52.5808
1169,1,4091.45
1171,0,55.1669
1171,1,4091.3
1173,0,53.6931
1173,1,4094.27
1175,0,53.4343
1175,1,4093.91
1177,0,54.4335
1177,1,4092.15
1179,0,54.322
1179,1,4093.36
1181,0,53.3097
1181,1,4094.53
1183,0,56.8858
1183,1,4092.85
1185,0,55.8874
1185,1,4092.02
1187,0,54.7537
1187,1,4091.4
1189,0,53.6154
1189,1,4091.81
1191,0,52.0909
1191,1,4092.65
1193,0,54.8999
1193,1,4092.13
1195,0,56.3006
1195,1,4092.16
1197,0,54.2161
1197,1,4092.42
1199,0,53.5953
1199,1,4091.68
1201,0,53.2745
1201,1,4091.8
1203,0,55.4873
1203,1,4093.89
1205,0,52.9137
1205,1,4091.53
1207,0,53.7036
1207,1,4092.34
1209,0,53.9815
1209,1,4091.26
1211,0,51.5652
1211,1,4092.03
1213,0,52.4382
1213,1,4092.92
1215,0,56.0906
1215,1,4092.21
1217,0,52.6827
1217,1,4094.68
1219,0,53.2999
1219,1,4092.67
1221,0,53.6916
1221,1,4094.77
1223,0,53.6227
1223,1,4091.75
1225,0,52.2286
1225,1,4092.11
1227,0,53.766
1227,1,4092.03
1229,0,54.5194
1229,1,4094.89
1231,0,52.9891
1231,1,4092.95
1233,0,53.2732
1233,1,4093.29
1235,0,54.241
1235,1,4093.19
1237,0,52.5253
1237,1,4091.15
1239,0,53.5763
1239,1,4091.16
1241,0,54.1603
1241,1,4092.19
1243,0,55.0135
1243,1,4091.89
1245,0,54.7997
1245,1,4093.35
1247,0,53.6743
1247,1,4092.41
1249,0,52.8716
1249,1,4094.11
1251,0,53.9814
1251,1,4094.1
1253,0,56.4773
1253,1,4091.65
1255,0,55.3519
1255,1,4094.4
1257,0,54.4162
1257,1,4091.51
1259,0,53.869
1259,1,4092.73
1261,0,54.9546
1261,1,4091.51
1263,0,52.5995
1263,1,4092.01
1265,0,55.2214
1265,1,4092.46
1267,0,54.179
1267,1,4094.58
1269,0,53.2491
1269,1,4094.08
1271,0,53.6821
1271,1,4092.43
1273,0,55.4567
1273,1,4091.33
1275,0,56.891
1275,1,4094.73
1277,0,54.0735
1277,1,4092.19
1279,0,54.3832
1279,1,4093.89
1281,0,56.9714
1281,1,4092.7
1283,0,53.623
1283,1,4091.87
1285,0,56.111
1285,1,4091.71
1287,0,53.0283
1287,1,4093.37
1289,0,53.9052
1289,1,4092.17
1291,0,51.1495
1291,1,4091.17
1293,0,56.2092
1293,1,4093.58
1295,0,54.2415
1295,1,4092.23
1297,0,53.8487
1297,1,4092.03
1299,0,53.5406
1299,1,4091.62
1301,0,53.5761
1301,1,4091.86
1303,0,52.5454
1303,1,4091.54
1305,0,52.8677
1305,1,4092.08
1307,0,54.6903
1307,1,4092.57
1309,0,53.9535
1309,1,4091.45
1311,0,55.909
1311,1,4091.92
1313,0,53.9426
1313,1,4091.44
1315,0,55.3609
1315,1,4092.84
1317,0,55.3563
1317,1,4091.28
1319,0,54.0042
1319,1,4091.5
1321,0,56.2767
1321,1,4092.42
1323,0,53.6776
1323,1,4091.37
1325,0,54.8095
1325,1,4092.15
1327,0,53.1795
1327,1,4093.46
1329,0,52.9898
1329,1,4091.59
1331,0,52.8694
1331,1,4092.51
1333,0,53.3803
1333,1,4091.13
1335,0,53.4035
1335,1,4093.07
1337,0,53.8385
1337,1,4091.09
1339,0,51.7714
1339,1,4093.2
1341,0,51.5659
1341,1,4091.81
1343,0,54.1232
1343,1,4091.16
1345,0,54.1802
1345,1,4092.83
1347,0,51.5126
1347,1,4092.86
1349,0,56.1146
1349,1,4092.19
1351,0,55.7398
1351,1,4092.66
1353,0,54.8014
1353,1,4091.65
1355,0,54.552
1355,1,4092.22
1357,0,54.5453
1357,1,4093.53
1359,0,53.4686
1359,1,4093.82
1361,0,54.161
1361,1,4092.18
1363,0,51.3484
1363,1,4091.89
1365,0,54.0334
1365,1,4092.73
1367,0,54.0267
1367,1,4092.03
1369,0,54.7314
1369,1,4092.44
1371,0,53.5409
1371,1,4092.62
1373,0,54.9872
1373,1,4092.03
1375,0,53.6665
1375,1,4092.18
1377,0,53.7639
1377,1,4091.99
1379,0,53.1427
1379,1,4092.2
1381,0,52.2125
1381,1,4091.38
1383,0,55.138
1383,1,4092.62
1385,0,53.8005
1385,1,4093.23
1387,0,53.8773
1387,1,4091.4
1389,0,55.1072
1389,1,4091.61
1391,0,54.4096
1391,1,4091.3
1393,0,54.0685
1393,1,4093.93
1395,0,53.8122
1395,1,4093.62
1397,0,54.3484
1397,1,4091.5
1399,0,54.6366
1399,1,4092.45
1401,0,54.5497
1401,1,4091.94
1403,0,56.48
1403,1,4092.27
1405,0,54.8692
1405,1,4092.02
1407,0,56.2046
1407,1,4092.04
1409,0,52.8558
1409,1,4091.62
1411,0,54.6082
1411,1,4093.71
1413,0,53.5221
1413,1,4091.35
1415,0,54.0122
1415,1,4094.47
1417,0,54.2362
1417,1,4091.12
1419,0,52.0881
1419,1,4091.96
1421,0,53.68
1421,1,4092.28
1423,0,53.8727
1423,1,4091.25
1425,0,55.5003
1425,1,4091.79
1427,0,53.0861
1427,1,4092.05
1429,0,54.4201
1429,1,4093.34
1431,0,53.9257
1431,1,4091.03
1433,0,51.8689
1433,1,4093.39
1435,0,53.8644
1435,1,4091.59
1437,0,56.2104
1437,1,4092.64
1439,0,53.9924
1439,1,4091.78
1441,0,53.4242
1441,1,4092.17
1443,0,54.1841
1443,1,4094.61
1445,0,54.2716
1445,1,4094.88
1447,0,54.8899
1447,1,4091.96
1449,0,53.546
1449,1,4092.34
1451,0,53.9169
1451,1,4092.61
1453,0,55.2932
1453,1,4092.23
1455,0,53.8986
1455,1,4093.23
1457,0,53.3589
1457,1,4091.16
1459,0,53.9133
1459,1,4092.93
1461,0,53.9689
1461,1,4093.68
1463,0,53.4169
1463,1,4091.47
1465,0,53.0756
1465,1,4093.12
1467,0,53.8727
1467,1,4091.2
1469,0,54.8271
1469,1,4094.53
1471,0,54.0204
1471,1,4094.12
1473,0,53.841
1473,1,4091.21
1475,0,56.7925
1475,1,4091.85
1477,0,53.691
1477,1,4092.62
1479,0,55.4574
1479,1,4092.11
1481,0,53.4809
1481,1,4092.78
1483,0,53.6502
1483,1,4092.01
1485,0,54.1987
1485,1,4092.1
1487,0,54.8039
1487,1,4092.35
1489,0,51.0408
1489,1,4091.24
1491,0,54.4293
1491,1,4091.56
1493,0,52.099
1493,1,4091.04
1495,0,53.2492
1495,1,4092.1
1497,0,51.7529
1497,1,4093.71
1499,0,53.6243
1499,1,4091.8
1501,0,55.1917
1501,1,4091.9
1503,0,52.3692
1503,1,4092.09
1505,0,54.4286
1505,1,4091.64
