1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
2.0000000000000000e+00,9.9962762462724020e-01,9.8415938826497817e-01,2.0000000000000000e+00,2.0000000000000000e+00,9.9189350644610919e-01
3.0000000000000000e+00,7.3129480498254396e-01,9.6414030125429395e-01,3.0000000000000000e+00,3.0000000000000000e+00,8.4771755311841890e-01
4.0000000000000000e+00,9.6458392416890848e-01,7.4453266325164724e-01,4.0000000000000000e+00,4.0000000000000000e+00,8.5455829371027781e-01
5.0000000000000000e+00,7.7941586305538224e-01,9.3244412965039269e-01,5.0000000000000000e+00,5.0000000000000000e+00,8.5592999635288758e-01
6.0000000000000000e+00,8.0598520481051750e-01,8.9620498134282089e-01,6.0000000000000000e+00,6.0000000000000000e+00,8.5109509307666931e-01
7.0000000000000000e+00,8.0146956006448788e-01,9.1094452432729445e-01,7.0000000000000000e+00,7.0000000000000000e+00,8.5620704219589128e-01
8.0000000000000000e+00,9.2155863454257270e-01,8.1067266491599943e-01,8.0000000000000000e+00,8.0000000000000000e+00,8.6611564972928612e-01
9.0000000000000000e+00,8.1817317041904147e-01,9.1889432595851595e-01,9.0000000000000000e+00,9.0000000000000000e+00,8.6853374818877871e-01
1.0000000000000000e+01,8.3068760018551158e-01,9.0665730671765199e-01,1.0000000000000000e+01,1.0000000000000000e+01,8.6867245345158184e-01
1.1000000000000000e+01,9.1377006101894587e-01,8.2957736302469942e-01,1.1000000000000000e+01,1.1000000000000000e+01,8.7167371202182264e-01
1.2000000000000000e+01,9.1971639690140139e-01,8.3453539665750576e-01,1.2000000000000000e+01,1.2000000000000000e+01,8.7712589677945363e-01
1.3000000000000000e+01,9.1943950417699127e-01,8.3670393751414529e-01,1.3000000000000000e+01,1.3000000000000000e+01,8.7807172084556839e-01
1.4000000000000000e+01,8.4411640774113261e-01,9.1242024740346683e-01,1.4000000000000000e+01,1.4000000000000000e+01,8.7826832757229967e-01
1.5000000000000000e+01,8.4345712567469033e-01,9.1674129701636953e-01,1.5000000000000000e+01,1.5000000000000000e+01,8.8009921134552982e-01
1.6000000000000000e+01,8.4665809195356279e-01,9.2059174360933638e-01,1.6000000000000000e+01,1.6000000000000000e+01,8.8362491778144958e-01
1.7000000000000000e+01,9.2076921124225253e-01,8.4714146130160239e-01,1.7000000000000000e+01,1.7000000000000000e+01,8.8395533627192746e-01
1.8000000000000000e+01,8.5219927096399950e-01,9.1589298022254673e-01,1.8000000000000000e+01,1.8000000000000000e+01,8.8404612559327311e-01
1.9000000000000000e+01,8.5167796263164275e-01,9.1888198685950517e-01,1.9000000000000000e+01,1.9000000000000000e+01,8.8527997474557385e-01
